assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
0,1,24957,2,"Anthony Gardner (48 OG),Matthew Jarvis (67)",Mick McCarthy,Wolves,0,2,60,49,7,4,26,29,Saturday 30 January 2010,11,16,15,10,1,1,2,"Jan Vennegoor of Hesselink (11),Stephen Hunt (52 Pen)",Phil Brown,Hull,1,2,0,1,0,0,Mike Dean,2-2,3,2,2009-2010,8,5,3,6,25,33,11,11,The KC Stadium,0,2
0,1,43413,0,,Owen Coyle,Bolton,9,2,47,27,3,11,18,24,Saturday 30 January 2010,13,12,10,13,1,0,2,"Dirk Kuyt (37),Kevin Davies (70 OG)",Rafael Benitez,Liverpool,0,2,0,0,0,0,Steve Bennett,2-0,3,0,2009-2010,5,6,2,4,37,33,7,10,Anfield,3,1
0,0,33093,0,,Sam Allardyce,Blackburn,4,3,54,63,7,10,19,17,Saturday 30 January 2010,17,18,16,13,3,1,0,,Gianfranco Zola,West Ham,1,3,0,0,0,0,Peter Walton,0-0,3,2,2009-2010,4,3,3,3,22,29,7,6,Boleyn Ground,1,0
1,0,16869,1,Tim Cahill (84),David Moyes,Everton,1,1,34,35,7,4,18,17,Saturday 30 January 2010,12,19,17,11,2,0,0,,Roberto Martinez,Wigan,5,2,0,0,0,0,Lee Probert,0-1,2,5,2009-2010,4,5,6,2,22,25,10,7,DW Stadium,2,0
1,1,22190,1,Gary Caldwell (57),Roberto Martinez,Wigan,3,5,52,45,5,5,14,15,Wednesday 27 January 2010,15,20,21,13,1,1,2,"Morten Gamst Pedersen (20),Nikola Kalinic (76)",Sam Allardyce,Blackburn,1,5,0,0,0,0,Lee Mason,2-1,2,1,2009-2010,4,6,2,4,24,28,6,10,Ewood Park,1,3
0,2,32163,0,,Steve Bruce,Sunderland,1,0,47,48,8,3,22,11,Wednesday 27 January 2010,19,12,12,18,0,2,2,"Tim Cahill (6),Landon Donovan (19)",David Moyes,Everton,2,1,0,0,0,0,Phil Dowd,2-0,3,3,2009-2010,5,4,3,6,38,27,8,10,Goodison Park,1,0
0,0,39601,0,,Arsène Wenger,Arsenal,0,8,38,41,7,7,9,32,Wednesday 27 January 2010,16,16,14,14,0,0,0,,Martin O'Neill,Aston Villa,1,5,0,0,0,0,Lee Probert,0-0,1,3,2009-2010,4,10,3,1,22,34,7,11,Villa Park,2,2
0,3,41293,0,,Alex McLeish,Birmingham,10,1,35,16,3,8,10,22,Wednesday 27 January 2010,11,11,11,11,0,0,3,"Florent Malouda (5),Frank Lampard (32, 90)",Carlo Ancelotti,Chelsea,2,1,0,0,0,0,Steve Bennett,3-0,6,1,2009-2010,3,9,1,9,24,20,4,18,Stamford Bridge,1,0
0,1,23986,0,,Brian Laws,Burnley,6,4,47,54,7,4,16,17,Tuesday 26 January 2010,10,12,11,10,0,0,1,Lee Chung-yong (35),Owen Coyle,Bolton,2,3,0,0,0,0,Martin Atkinson,1-0,2,1,2009-2010,6,8,1,3,39,46,7,11,Macron Stadium,2,3
0,1,35467,0,,Roy Hodgson,Fulham,3,5,35,32,3,11,9,27,Tuesday 26 January 2010,17,13,14,16,1,2,2,"Peter Crouch (27),David Bentley (60)",Harry Redknapp,Spurs,5,2,0,0,0,0,Mike Dean,2-0,3,3,2009-2010,3,8,3,5,25,15,6,13,White Hart Lane,1,1
0,1,18322,1,Matt Upson (52),Gianfranco Zola,West Ham,3,2,43,27,4,6,20,23,Tuesday 26 January 2010,11,17,18,11,1,1,1,Danny Webber (76),Avram Grant,Portsmouth,2,1,0,0,0,0,Andre Marriner,1-1,5,5,2009-2010,8,6,6,8,25,23,14,14,Fratton Park,1,3
0,0,28763,0,,Rafael Benitez,Liverpool,3,2,42,39,7,0,23,15,Tuesday 26 January 2010,9,9,8,9,0,0,0,,Mick McCarthy,Wolves,2,2,0,0,0,0,Peter Walton,0-0,1,1,2009-2010,5,2,1,1,38,37,6,3,Molineux Stadium,1,0
0,3,73933,0,,Phil Brown,Hull,5,2,35,32,8,12,23,25,Saturday 23 January 2010,10,6,5,8,0,0,4,"Wayne Rooney (8, 82, 86, 90+3)",Alex Ferguson,Man Utd,3,2,0,0,0,0,Steve Bennett,4-0,6,2,2009-2010,3,10,2,10,18,22,5,20,Old Trafford,1,1
0,1,42016,0,,Harry Redknapp,Spurs,1,5,39,32,3,2,15,18,Wednesday 20 January 2010,17,11,10,17,1,0,2,"Dirk Kuyt (6, 90+3 Pen)",Rafael Benitez,Liverpool,5,2,0,1,0,0,Howard Webb,2-0,2,3,2009-2010,2,8,3,5,27,30,5,13,Anfield,3,2
1,2,59084,2,"Gary Cahill (7),Matthew Taylor (28 Pen)",Owen Coyle,Bolton,1,3,38,40,3,9,12,14,Wednesday 20 January 2010,15,22,18,13,0,2,4,"Tomas Rosicky (43),Cesc Fàbregas (52),Thomas Vermaelen (65),Andrey Arshavin (85)",Arsène Wenger,Arsenal,1,4,1,0,0,0,Alan Wiley,4-2,9,2,2009-2010,5,6,4,13,17,20,9,19,Emirates Stadium,2,1
1,0,23893,2,"Cesc Fàbregas (28),Fran Mérida (78)",Arsène Wenger,Arsenal,5,4,40,27,4,2,12,14,Sunday 17 January 2010,8,13,11,6,1,0,0,,Owen Coyle,Bolton,2,3,0,0,0,0,Phil Dowd,0-2,4,3,2009-2010,5,7,5,4,27,25,10,11,Macron Stadium,2,1
0,1,21287,0,,Roy Hodgson,Fulham,1,6,39,58,5,3,26,11,Sunday 17 January 2010,10,16,15,9,1,1,2,"Christopher Samba (25),Ryan Nelsen (54)",Sam Allardyce,Blackburn,5,3,0,0,0,0,Kevin Friend,2-0,4,4,2009-2010,6,4,4,6,34,23,10,10,Ewood Park,3,1
0,0,35646,0,,Gianfranco Zola,West Ham,6,1,40,23,4,15,12,43,Sunday 17 January 2010,13,9,9,12,1,1,0,,Martin O'Neill,Aston Villa,3,2,0,0,0,0,Michael Jones,0-0,3,1,2009-2010,7,10,1,3,25,19,8,13,Villa Park,3,1
0,0,37378,0,,Roberto Mancini,Man City,2,2,40,19,3,11,11,22,Saturday 16 January 2010,15,14,12,13,1,1,2,"Steven Pienaar (36),Louis Saha (45+4 Pen)",David Moyes,Everton,1,3,0,1,0,0,Andre Marriner,2-0,4,4,2009-2010,4,8,4,6,21,21,8,14,Goodison Park,0,0
1,6,41776,2,"Boudewijn Zenden (56),Darren Bent (90+2)",Steve Bruce,Sunderland,6,0,44,26,1,15,15,31,Saturday 16 January 2010,10,4,4,8,0,0,7,"Nicolas Anelka (8, 65),Florent Malouda (17),Ashley Cole (22),Frank Lampard (34, 90),Michael Ballack (52)",Carlo Ancelotti,Chelsea,1,1,0,0,0,0,Chris Foy,7-2,4,1,2009-2010,3,12,3,11,20,14,6,23,Stamford Bridge,1,0
0,2,75120,0,,Brian Laws,Burnley,3,3,50,25,1,7,19,39,Saturday 16 January 2010,8,13,12,8,1,1,3,"Dimitar Berbatov (64),Wayne Rooney (69),Mame Biram Diouf (90+1)",Alex Ferguson,Man Utd,1,3,0,0,0,0,Lee Probert,3-0,7,4,2009-2010,6,14,4,10,6,18,10,24,Old Trafford,0,0
0,0,35729,0,,Phil Brown,Hull,11,4,47,37,1,14,12,25,Saturday 16 January 2010,12,13,12,11,1,0,0,,Harry Redknapp,Spurs,1,4,0,0,0,0,Martin Atkinson,0-0,11,0,2009-2010,5,8,0,11,28,41,5,19,White Hart Lane,2,4
1,0,27604,2,"James McCarthy (60),Charles N'Zogbia (73)",Roberto Martinez,Wigan,5,4,57,27,3,5,10,29,Saturday 16 January 2010,17,15,13,15,0,1,0,,Mick McCarthy,Wolves,3,2,1,0,1,1,Howard Webb,0-2,2,7,2009-2010,7,7,9,2,18,25,16,9,Molineux Stadium,2,3
0,1,27247,1,Sotirios Kyrgiakos (57),Rafael Benitez,Liverpool,3,2,70,50,0,10,18,7,Saturday 16 January 2010,12,13,13,9,2,0,1,Robert Huth (90),Tony Pulis,Stoke,1,0,0,0,0,0,Lee Mason,1-1,1,0,2009-2010,5,4,1,2,27,42,6,6,Britannia Stadium,2,1
0,2,40292,1,Morten Gamst Pedersen (71),Sam Allardyce,Blackburn,3,0,35,35,3,4,12,14,Monday 11 January 2010,12,6,5,11,0,0,4,"Carlos Tévez (7, 49, 90+1),Micah Richards (39)",Roberto Mancini,Man City,2,4,0,0,0,0,Chris Foy,4-1,2,2,2009-2010,8,5,3,6,29,23,11,11,Etihad Stadium,1,1
0,0,28907,1,Scott Dann (63 OG),Alex Ferguson,Man Utd,2,13,34,42,12,2,27,10,Saturday 9 January 2010,13,13,12,13,0,2,1,Cameron Jerome (39),Alex McLeish,Birmingham,5,3,0,0,1,0,Mark Clattenburg,1-1,3,3,2009-2010,5,1,3,5,42,35,8,6,St. Andrew's Stadium,1,2
2,1,60053,2,"Leon Osman (12),Steven Pienaar (81)",David Moyes,Everton,5,2,35,30,8,6,19,28,Saturday 9 January 2010,13,12,12,13,2,1,2,"Leon Osman (28 OG),Tomas Rosicky (90+2)",Arsène Wenger,Arsenal,6,2,0,0,0,0,Peter Walton,2-2,0,1,2009-2010,3,2,4,1,20,15,7,3,Emirates Stadium,1,1
2,3,25104,2,"Damien Duff (61),Clint Dempsey (85)",Roy Hodgson,Fulham,3,10,32,48,10,8,9,11,Tuesday 5 January 2010,9,13,8,9,2,0,3,"Tuncay (12),Abdoulaye Faye (34),Mamady Sidibe (37)",Tony Pulis,Stoke,1,5,0,0,0,0,Mark Clattenburg,3-2,4,2,2009-2010,6,3,4,8,39,26,10,11,Britannia Stadium,0,1
0,3,74560,0,,Roberto Martinez,Wigan,5,3,46,15,3,7,7,21,Wednesday 30 December 2009,13,7,7,12,0,0,5,"Wayne Rooney (28),Michael Carrick (32),Rafael (45),Dimitar Berbatov (50),Antonio Valencia (75)",Alex Ferguson,Man Utd,0,3,0,0,0,0,Lee Mason,5-0,6,3,2009-2010,5,7,3,11,11,20,8,18,Old Trafford,1,0
2,1,20404,4,"Younes Kaboul (28 OG),Samir Nasri (42),Aaron Ramsey (69),Alexandre Song (81)",Arsène Wenger,Arsenal,3,8,30,38,10,2,25,18,Wednesday 30 December 2009,3,16,14,3,0,2,1,Nadir Belhadj (74),Avram Grant,Portsmouth,4,5,0,0,0,0,Alan Wiley,1-4,3,2,2009-2010,5,5,5,5,14,28,10,10,Fratton Park,0,2
2,1,20696,2,"Stephen Hunt (71, 78)",Phil Brown,Hull,4,4,41,42,8,8,24,14,Tuesday 29 December 2009,21,17,15,19,2,0,2,"Ivan Klasnic (20),Kevin Davies (61)",Gary Megson,Bolton,4,2,0,0,0,0,Phil Dowd,2-2,3,3,2009-2010,5,10,5,5,33,26,10,15,Macron Stadium,2,1
0,0,42788,1,Fernando Torres (90+3),Rafael Benitez,Liverpool,1,7,29,39,10,8,13,21,Tuesday 29 December 2009,11,13,11,11,0,0,0,,Martin O'Neill,Aston Villa,1,0,0,0,0,0,Lee Probert,0-1,4,3,2009-2010,4,4,4,4,28,26,8,8,Villa Park,1,1
2,0,28957,3,"Carlos Tévez (33, 86),Javier Garrido (69)",Roberto Mancini,Man City,4,3,53,19,3,8,10,30,Monday 28 December 2009,11,16,14,11,1,0,0,,Mick McCarthy,Wolves,4,3,0,0,0,0,Michael Jones,0-3,3,1,2009-2010,9,7,4,3,23,31,13,10,Molineux Stadium,2,3
1,2,25656,2,"Darren Bent (52, 65)",Steve Bruce,Sunderland,5,4,38,48,4,4,14,26,Monday 28 December 2009,20,7,7,17,0,1,2,"Morten Gamst Pedersen (53),El Hadji Diouf (77)",Sam Allardyce,Blackburn,2,3,0,0,0,0,Mike Dean,2-2,3,4,2009-2010,4,9,6,5,31,27,10,14,Ewood Park,4,1
1,1,41805,1,Zoltán Gera (4),Roy Hodgson,Fulham,7,2,53,27,6,10,15,38,Monday 28 December 2009,15,12,12,14,1,0,2,"Didier Drogba (73),Chris Smalling (75 OG)",Carlo Ancelotti,Chelsea,3,2,0,0,0,0,Andre Marriner,2-1,6,2,2009-2010,0,8,4,7,25,23,4,15,Stamford Bridge,1,1
0,1,39419,0,,Owen Coyle,Burnley,9,4,45,28,6,10,14,29,Monday 28 December 2009,21,8,8,18,1,1,2,"James Vaughan (83),Steven Pienaar (90+2)",David Moyes,Everton,0,2,0,0,1,0,Howard Webb,2-0,7,7,2009-2010,4,8,7,9,17,30,11,17,Goodison Park,4,1
0,0,27211,1,Cameron Jerome (50),Alex McLeish,Birmingham,5,5,64,48,7,10,11,30,Monday 28 December 2009,15,16,14,15,1,0,0,,Tony Pulis,Stoke,1,1,0,0,0,0,Martin Atkinson,0-1,2,3,2009-2010,5,7,4,2,17,21,9,9,Britannia Stadium,3,2
0,0,35994,0,,Gianfranco Zola,West Ham,6,1,33,27,3,9,9,21,Monday 28 December 2009,15,9,9,14,1,0,2,"Luka Modric (11),Jermain Defoe (81)",Harry Redknapp,Spurs,1,3,0,0,0,0,Chris Foy,2-0,2,2,2009-2010,2,14,2,4,17,17,4,18,White Hart Lane,3,2
2,0,24627,3,"Wayne Rooney (45+2),Andy Dawson (73 OG),Dimitar Berbatov (82)",Alex Ferguson,Man Utd,3,4,37,38,7,5,15,11,Sunday 27 December 2009,18,14,12,17,1,1,1,Craig Fagan (59 Pen),Phil Brown,Hull,1,0,0,1,0,0,Alan Wiley,1-3,3,5,2009-2010,10,7,6,5,23,33,16,12,The KC Stadium,2,0
0,2,60056,0,,Martin O'Neill,Aston Villa,6,2,36,24,4,10,18,19,Sunday 27 December 2009,20,15,14,17,0,0,3,"Cesc Fàbregas (65, 81),Abou Diaby (90+1)",Arsène Wenger,Arsenal,5,1,0,0,0,0,Phil Dowd,3-0,5,2,2009-2010,6,6,2,9,20,22,8,15,Emirates Stadium,3,1
0,1,41956,0,,Mick McCarthy,Wolves,5,0,34,14,1,7,10,30,Saturday 26 December 2009,10,9,9,9,0,0,2,"Steven Gerrard (62),Yossi Benayoun (70)",Rafael Benitez,Liverpool,0,3,0,0,1,0,Andre Marriner,2-0,6,1,2009-2010,4,5,1,8,16,23,5,13,Anfield,0,0
0,2,47325,0,,Tony Pulis,Stoke,0,1,35,45,6,7,20,16,Saturday 26 December 2009,11,13,12,11,1,0,2,"Martin Petrov (28),Carlos Tévez (45+3)",Roberto Mancini,Man City,4,0,0,0,0,0,Lee Mason,2-0,4,2,2009-2010,5,7,2,6,26,23,7,13,Etihad Stadium,2,0
0,1,46990,1,Marouane Fellaini (85),David Moyes,Everton,3,6,31,52,12,4,38,20,Saturday 26 December 2009,20,22,22,19,1,1,1,Darren Bent (17),Steve Bruce,Sunderland,1,2,0,0,0,0,Martin Atkinson,1-1,3,0,2009-2010,8,3,1,5,30,13,9,8,Stadium of Light,3,1
1,1,20243,1,Benni McCarthy (30),Sam Allardyce,Blackburn,6,0,35,47,2,7,13,23,Saturday 26 December 2009,20,10,10,18,2,0,1,Hugo Rodallega (53),Roberto Martinez,Wigan,4,2,0,0,0,0,Mark Clattenburg,1-1,5,1,2009-2010,4,4,3,5,16,27,7,9,DW Stadium,4,1
0,1,21761,1,Matthew Taylor (29),Gary Megson,Bolton,4,1,50,29,2,8,10,25,Saturday 26 December 2009,19,10,8,19,5,0,1,David Nugent (56),Owen Coyle,Burnley,3,5,0,0,0,0,Chris Foy,1-1,4,3,2009-2010,6,10,4,4,28,39,10,14,Turf Moor,0,0
0,0,25679,0,,Harry Redknapp,Spurs,1,2,26,34,2,4,14,12,Saturday 26 December 2009,13,19,18,12,1,0,0,,Roy Hodgson,Fulham,2,1,0,0,0,0,Steve Bennett,0-0,6,2,2009-2010,5,9,2,6,20,28,7,15,Craven Cottage,0,1
0,1,33686,0,,Avram Grant,Portsmouth,3,5,39,45,4,6,22,16,Saturday 26 December 2009,21,9,8,18,1,0,2,"Alessandro Diamanti (23 Pen),Radoslav Kovac (89)",Gianfranco Zola,West Ham,4,2,0,1,0,0,Lee Probert,2-0,4,3,2009-2010,5,8,3,6,27,13,8,14,Boleyn Ground,3,0
0,0,28958,0,,Carlo Ancelotti,Chelsea,6,7,51,35,11,7,35,11,Saturday 26 December 2009,17,6,5,14,0,0,0,,Alex McLeish,Birmingham,3,4,0,0,1,0,Peter Walton,0-0,2,7,2009-2010,15,6,7,2,29,17,22,8,St. Andrew's Stadium,1,1
0,0,33388,1,Frank Lampard (61 Pen),Carlo Ancelotti,Chelsea,2,4,26,36,5,5,13,12,Sunday 20 December 2009,15,19,15,14,0,2,1,Alessandro Diamanti (45 Pen),Gianfranco Zola,West Ham,1,4,1,1,0,0,Mike Dean,1-1,4,3,2009-2010,15,1,5,5,21,20,20,6,Boleyn Ground,3,4
1,1,33660,1,Sebastian Larsson (22),Alex McLeish,Birmingham,7,4,44,28,4,6,11,38,Sunday 20 December 2009,10,8,9,8,1,0,1,Diniyar Bilyaletdinov (5),David Moyes,Everton,0,7,0,0,0,0,Stuart Attwell,1-1,2,0,2009-2010,1,14,1,3,13,32,2,17,Goodison Park,3,0
0,1,27410,0,,Owen Coyle,Burnley,3,1,44,41,4,5,28,22,Sunday 20 December 2009,8,18,17,7,0,1,2,"Nenad Milijas (15),Kevin Doyle (50)",Mick McCarthy,Wolves,1,1,0,0,0,0,Martin Atkinson,2-0,7,4,2009-2010,6,1,5,9,26,37,11,10,Molineux Stadium,1,2
0,2,60006,0,,Phil Brown,Hull,5,2,22,31,0,8,22,19,Saturday 19 December 2009,17,9,8,15,2,0,3,"Denilson (45+3),Eduardo da Silva (59),Abou Diaby (80)",Arsène Wenger,Arsenal,4,0,1,0,0,0,Steve Bennett,3-0,1,3,2009-2010,4,11,3,4,29,18,7,15,Emirates Stadium,5,1
0,1,35852,0,,Tony Pulis,Stoke,4,6,19,61,4,3,10,17,Saturday 19 December 2009,16,10,10,15,2,1,1,John Carew (61),Martin O'Neill,Aston Villa,0,0,0,0,0,0,Lee Probert,1-0,4,0,2009-2010,9,9,0,5,41,17,9,14,Villa Park,1,0
2,0,26490,2,"Peter Crouch (45+2, 83)",Harry Redknapp,Spurs,2,0,47,18,0,5,8,15,Saturday 19 December 2009,11,9,9,9,5,0,0,,Sam Allardyce,Blackburn,2,1,0,0,0,0,Peter Walton,0-2,7,0,2009-2010,5,4,2,7,20,27,7,11,Ewood Park,1,0
0,2,25700,0,,Alex Ferguson,Man Utd,2,2,23,45,2,5,19,17,Saturday 19 December 2009,9,10,10,9,0,0,3,"Danny Murphy (22),Bobby Zamora (46),Damien Duff (75)",Roy Hodgson,Fulham,1,3,0,0,0,0,Howard Webb,3-0,3,2,2009-2010,12,3,2,6,27,18,14,9,Craven Cottage,1,0
2,3,44735,3,"John Mensah (16),Jordan Henderson (24),Kenwyne Jones (62)",Steve Bruce,Sunderland,1,1,21,34,4,6,9,6,Saturday 19 December 2009,8,14,13,7,1,1,4,"Roque Santa Cruz (4, 69),Carlos Tévez (12 Pen),Craig Bellamy (35)",Mark Hughes,Man City,5,5,0,1,1,0,Andre Marriner,4-3,2,2,2009-2010,4,7,5,6,35,37,9,13,Etihad Stadium,2,2
0,1,20534,0,,Rafael Benitez,Liverpool,5,1,23,51,9,8,15,22,Saturday 19 December 2009,13,8,8,12,2,1,2,"Nadir Belhadj (33),Frédéric Piquionne (82)",Avram Grant,Portsmouth,3,1,0,0,1,0,Lee Mason,2-0,1,2,2009-2010,5,7,1,3,34,20,6,10,Fratton Park,3,2
1,1,41116,1,Charles N'Zogbia (90+2),Roberto Martinez,Wigan,2,3,50,19,0,13,11,27,Wednesday 16 December 2009,11,12,12,9,0,0,2,"David Ngog (9),Fernando Torres (79)",Rafael Benitez,Liverpool,0,1,0,0,0,0,Phil Dowd,2-1,3,3,2009-2010,4,10,4,8,25,27,8,18,Anfield,1,1
0,2,35891,0,,Mark Hughes,Man City,4,3,23,34,6,5,10,16,Wednesday 16 December 2009,10,10,9,10,1,1,3,"Niko Kranjcar (37, 90+3),Jermain Defoe (54)",Harry Redknapp,Spurs,4,8,0,0,0,0,Alan Wiley,3-0,0,3,2009-2010,5,14,3,3,32,16,8,17,White Hart Lane,3,2
0,0,21309,1,Cesc Fàbregas (7),Arsène Wenger,Arsenal,2,3,40,44,6,3,15,18,Wednesday 16 December 2009,12,11,10,10,0,0,1,Graham Alexander (28 Pen),Owen Coyle,Burnley,4,8,0,1,0,0,Mike Dean,1-1,2,6,2009-2010,9,5,7,2,24,43,16,7,Turf Moor,0,2
0,0,40137,1,Frédéric Piquionne (51),Avram Grant,Portsmouth,6,2,41,23,2,11,10,29,Wednesday 16 December 2009,11,10,8,10,1,0,2,"Nicolas Anelka (23),Frank Lampard (79 Pen)",Carlo Ancelotti,Chelsea,4,4,0,1,0,0,Mark Clattenburg,2-1,7,1,2009-2010,4,13,2,8,22,28,6,21,Stamford Bridge,0,0
0,2,23187,1,Ryan Nelsen (69),Sam Allardyce,Blackburn,5,5,56,49,7,6,17,12,Tuesday 15 December 2009,17,10,10,16,0,2,2,"Cameron Jerome (12, 48)",Alex McLeish,Birmingham,2,4,0,0,0,0,Michael Jones,2-1,3,1,2009-2010,3,6,3,5,28,27,6,11,St. Andrew's Stadium,2,2
1,2,17849,1,Alessandro Diamanti (69),Gianfranco Zola,West Ham,7,4,60,34,4,8,5,18,Tuesday 15 December 2009,11,10,9,9,1,0,3,"Lee Chung-yong (64),Ivan Klasnic (77),Gary Cahill (88)",Gary Megson,Bolton,0,2,0,0,0,0,Andre Marriner,3-1,4,4,2009-2010,4,12,5,7,31,27,9,19,Macron Stadium,1,4
0,2,73709,0,,Mick McCarthy,Wolves,4,2,35,19,3,8,19,24,Tuesday 15 December 2009,14,11,10,12,1,0,3,"Wayne Rooney (30 Pen),Nemanja Vidic (43),Antonio Valencia (66)",Alex Ferguson,Man Utd,1,0,0,1,0,0,Steve Bennett,3-0,7,0,2009-2010,3,5,0,10,19,20,3,15,Old Trafford,1,1
1,0,34821,2,"Emile Heskey (24),James Milner (61)",Martin O'Neill,Aston Villa,5,1,63,25,1,7,8,22,Tuesday 15 December 2009,15,16,14,15,1,0,0,,Steve Bruce,Sunderland,0,0,0,0,0,1,Kevin Friend,0-2,2,1,2009-2010,7,10,3,2,23,46,10,12,Stadium of Light,2,1
0,0,43853,2,"Glen Johnson (50 OG),Andrey Arshavin (58)",Arsène Wenger,Arsenal,3,2,34,24,4,3,17,15,Sunday 13 December 2009,16,19,19,15,0,0,1,Dirk Kuyt (41),Rafael Benitez,Liverpool,2,4,0,0,0,0,Howard Webb,1-2,2,3,2009-2010,3,3,4,4,27,26,7,7,Anfield,3,3
1,0,75130,1,Gabriel Agbonlahor (21),Martin O'Neill,Aston Villa,7,2,43,22,4,9,19,33,Saturday 12 December 2009,16,6,6,15,1,0,0,,Alex Ferguson,Man Utd,0,0,0,0,0,0,Martin Atkinson,0-1,4,2,2009-2010,3,7,3,5,22,31,6,12,Old Trafford,1,1
0,1,28203,0,,Gianfranco Zola,West Ham,3,4,47,27,7,11,15,19,Saturday 12 December 2009,15,12,11,14,1,0,1,Lee Bowyer (52),Alex McLeish,Birmingham,3,3,0,0,1,0,Lee Mason,1-0,8,4,2009-2010,8,4,3,9,20,33,11,13,St. Andrew's Stadium,2,3
2,1,22735,3,"Carlos Tévez (28, 77),Micah Richards (45+2)",Mark Hughes,Man City,2,2,48,63,9,5,13,10,Saturday 12 December 2009,11,13,11,10,0,1,3,"Ivan Klasnic (11, 53),Gary Cahill (43)",Gary Megson,Bolton,2,2,0,0,1,0,Mark Clattenburg,3-3,1,4,2009-2010,8,6,6,3,35,25,14,9,Macron Stadium,1,3
1,0,18397,1,Bobby Zamora (50),Roy Hodgson,Fulham,3,1,39,47,4,7,18,27,Saturday 12 December 2009,9,13,12,9,1,0,1,Wade Elliott (60),Owen Coyle,Burnley,1,1,0,0,0,0,Michael Jones,1-1,6,4,2009-2010,5,4,6,7,31,39,11,11,Turf Moor,2,0
0,3,41579,3,"Petr Cech (12 OG),Yakubu (45+5),Louis Saha (63)",David Moyes,Everton,6,6,65,28,1,7,12,49,Saturday 12 December 2009,19,13,12,18,1,0,3,"Didier Drogba (18, 59),Nicolas Anelka (23)",Carlo Ancelotti,Chelsea,0,2,0,0,0,0,Phil Dowd,3-3,4,2,2009-2010,4,11,4,8,13,24,8,19,Stamford Bridge,1,0
0,0,24124,0,,Sam Allardyce,Blackburn,1,4,43,45,4,3,16,19,Saturday 12 December 2009,20,14,12,18,1,0,0,,Phil Brown,Hull,3,1,0,0,0,0,Chris Foy,0-0,7,5,2009-2010,8,3,4,7,25,30,12,10,The KC Stadium,2,1
0,1,37578,1,Younes Kaboul (90+3),Avram Grant,Portsmouth,5,1,41,40,6,9,9,14,Saturday 12 December 2009,14,13,12,12,0,1,1,Darren Bent (23),Steve Bruce,Sunderland,2,3,0,0,1,0,Steve Bennett,1-1,3,4,2009-2010,3,7,5,4,34,28,8,11,Stadium of Light,2,4
1,0,36012,1,Kevin Doyle (3),Mick McCarthy,Wolves,8,1,35,33,5,3,14,33,Saturday 12 December 2009,14,9,9,16,0,0,0,,Harry Redknapp,Spurs,3,4,0,0,0,0,Stuart Attwell,0-1,7,1,2009-2010,2,11,2,7,22,25,4,18,White Hart Lane,5,0
0,2,26728,2,"Emmerson Boyce (15),Maynor Figueroa (72)",Roberto Martinez,Wigan,6,8,30,48,3,5,18,10,Saturday 12 December 2009,11,21,15,9,1,2,2,"Tuncay (37),Ryan Shawcross (74)",Tony Pulis,Stoke,1,3,1,0,0,0,Mike Dean,2-2,0,4,2009-2010,5,10,6,2,37,20,11,12,Britannia Stadium,1,5
2,2,34003,2,"Jermain Defoe (47),Michael Dawson (59)",Harry Redknapp,Spurs,2,4,50,25,6,1,19,22,Sunday 6 December 2009,19,14,12,17,1,3,2,"Louis Saha (78),Tim Cahill (86)",David Moyes,Everton,3,4,1,0,0,0,Andre Marriner,2-2,4,6,2009-2010,9,9,8,5,17,27,17,14,Goodison Park,4,4
0,1,23168,0,,Steve Bruce,Sunderland,3,1,45,48,8,4,26,13,Sunday 6 December 2009,14,10,10,11,0,2,1,Bobby Zamora (7),Roy Hodgson,Fulham,2,2,0,0,0,0,Mike Dean,1-0,1,4,2009-2010,3,11,4,2,39,35,7,13,Craven Cottage,2,1
0,0,47348,1,Emmanuel Adebayor (8 OG),Carlo Ancelotti,Chelsea,4,1,28,26,6,9,9,18,Saturday 5 December 2009,17,14,12,17,0,1,2,"Emmanuel Adebayor (37),Carlos Tévez (56)",Mark Hughes,Man City,7,4,1,0,0,0,Howard Webb,2-1,4,6,2009-2010,5,4,6,8,29,26,11,12,Etihad Stadium,6,1
0,1,60048,0,,Tony Pulis,Stoke,1,1,36,41,2,10,8,23,Saturday 5 December 2009,12,4,4,11,2,1,2,"Andrey Arshavin (26),Aaron Ramsey (79)",Arsène Wenger,Arsenal,8,1,0,1,0,0,Mark Clattenburg,2-0,5,3,2009-2010,1,6,3,7,22,26,4,13,Emirates Stadium,0,0
0,2,39748,0,,Phil Brown,Hull,6,3,35,38,3,9,13,21,Saturday 5 December 2009,17,16,14,16,1,1,3,"Richard Dunne (13),James Milner (29),John Carew (88 Pen)",Martin O'Neill,Aston Villa,1,1,0,1,0,0,Stuart Attwell,3-0,2,0,2009-2010,5,7,0,4,32,29,5,11,Villa Park,3,4
