assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
1,0,26277,2,"Ricardo Fuller (2),James Beattie (49)",Tony Pulis,Stoke,8,3,38,35,3,6,9,44,Saturday 4 April 2009,10,11,10,9,0,0,0,,Tony Mowbray,West Brom,5,2,0,0,0,0,Martin Atkinson,0-2,5,2,2008-2009,3,5,4,5,21,31,7,10,The Hawthorns,1,2
0,2,34632,0,,Ricky Sbragia,Sunderland,6,2,31,44,8,11,19,7,Saturday 4 April 2009,7,10,10,7,1,0,2,"Junior Stanislas (42),James Tomkins (53)",Gianfranco Zola,West Ham,2,4,0,0,0,0,Michael Jones,2-0,4,7,2008-2009,6,5,8,6,36,13,14,11,Boleyn Ground,1,1
0,1,21897,1,Robbie Keane (30 Pen),Harry Redknapp,Spurs,2,2,72,50,7,5,13,15,Saturday 4 April 2009,10,14,12,11,0,1,2,"Benni McCarthy (82),André Ooijer (89)",Sam Allardyce,Blackburn,5,6,1,0,1,0,Peter Walton,2-1,2,2,2008-2009,6,5,3,4,27,31,9,9,Ewood Park,0,1
0,2,44947,0,,Martin O'Neill,Aston Villa,1,1,26,29,6,4,25,12,Sunday 22 March 2009,13,10,10,12,0,0,5,"Dirk Kuyt (8),Albert Riera (33),Steven Gerrard (39 Pen, 50, 65 Pen)",Rafael Benitez,Liverpool,2,1,0,2,1,0,Martin Atkinson,5-0,2,3,2008-2009,3,11,3,7,25,13,6,18,Anfield,3,1
0,1,43017,0,,Ricky Sbragia,Sunderland,4,1,28,41,8,7,14,12,Sunday 22 March 2009,15,17,16,13,0,1,1,Micah Richards (56),Mark Hughes,Man City,0,2,0,1,1,0,Steve Tanner,1-0,8,3,2008-2009,4,8,3,9,13,24,7,17,Etihad Stadium,5,3
0,0,17703,0,,Phil Brown,Hull,2,1,55,65,4,5,20,23,Sunday 22 March 2009,13,17,16,12,0,2,1,Ben Watson (84),Steve Bruce,Wigan,1,0,0,0,0,0,Andre Marriner,1-0,5,1,2008-2009,6,11,1,6,27,21,7,17,DW Stadium,3,1
3,0,50038,3,"Nicklas Bendtner (57),Abou Diaby (64),Samir Nasri (67)",Arsène Wenger,Arsenal,5,5,46,17,4,8,14,18,Saturday 21 March 2009,12,12,12,11,0,0,1,Obafemi Martins (58),Joe Kinnear,Newcastle,1,2,0,1,0,0,Mark Halsey,1-3,3,6,2008-2009,5,4,9,4,15,21,14,8,St. James' Park,1,0
1,0,21672,1,Mark Noble (35),Gianfranco Zola,West Ham,12,0,104,23,1,7,5,38,Saturday 21 March 2009,10,14,13,10,1,1,1,Keith Andrews (51),Sam Allardyce,Blackburn,5,4,0,0,0,0,Chris Foy,1-1,2,1,2008-2009,4,5,2,3,20,38,6,8,Ewood Park,1,2
0,1,25652,0,,Alex Ferguson,Man Utd,5,6,23,41,4,4,14,15,Saturday 21 March 2009,12,14,12,10,1,0,2,"Danny Murphy (18 Pen),Zoltán Gera (87)",Roy Hodgson,Fulham,2,3,0,1,2,0,Phil Dowd,2-0,6,7,2008-2009,5,10,7,8,32,16,12,18,Craven Cottage,3,2
0,1,26441,0,,Gareth Southgate,Middlesbrough,1,5,49,44,4,5,16,12,Saturday 21 March 2009,14,19,19,13,2,2,1,Ryan Shawcross (84),Tony Pulis,Stoke,2,1,0,0,0,0,Lee Mason,1-0,2,2,2008-2009,9,7,2,3,17,27,11,10,Britannia Stadium,1,4
0,1,36034,0,,Guus Hiddink,Chelsea,1,5,31,47,7,8,20,17,Saturday 21 March 2009,8,14,11,8,0,1,1,Luka Modric (50),Harry Redknapp,Spurs,3,1,0,0,0,0,Mike Dean,1-0,4,7,2008-2009,7,6,7,5,27,22,14,11,White Hart Lane,2,2
0,0,25530,1,Matthew Taylor (67),Gary Megson,Bolton,5,2,48,19,4,8,21,22,Saturday 21 March 2009,12,11,8,12,0,1,1,Danny Shittu (82 OG),Tony Mowbray,West Brom,1,6,0,0,0,0,Howard Webb,1-1,0,7,2008-2009,3,7,9,0,25,35,12,7,The Hawthorns,1,2
0,2,20388,1,Leighton Baines (4),David Moyes,Everton,7,1,51,67,3,7,23,17,Saturday 21 March 2009,9,19,17,9,1,0,2,"Peter Crouch (22, 75)",Paul Hart,Portsmouth,2,1,0,0,0,0,Peter Walton,2-1,2,1,2008-2009,3,6,2,4,22,24,5,10,Fratton Park,1,2
0,0,30706,0,,Tony Mowbray,West Brom,2,4,37,39,3,3,20,8,Monday 16 March 2009,13,11,8,13,1,0,0,,Gianfranco Zola,West Ham,0,6,0,0,0,0,Mark Halsey,0-0,1,1,2008-2009,5,6,1,1,26,23,6,7,Boleyn Ground,1,1
1,1,41205,2,"Jermaine Jenas (5),Darren Bent (50)",Harry Redknapp,Spurs,2,4,60,34,5,9,9,36,Sunday 15 March 2009,11,13,13,9,0,0,1,John Carew (85),Martin O'Neill,Aston Villa,0,3,0,0,0,0,Steve Bennett,1-2,4,5,2008-2009,2,6,7,5,31,26,9,11,Villa Park,3,1
0,0,41820,0,,Mark Hughes,Man City,9,2,30,32,2,5,8,11,Sunday 15 March 2009,9,8,7,8,2,1,1,Michael Essien (17),Guus Hiddink,Chelsea,2,6,0,0,0,0,Mike Riley,1-0,1,1,2008-2009,4,11,1,3,14,32,5,14,Stamford Bridge,2,0
0,1,60091,0,,Sam Allardyce,Blackburn,3,1,32,55,4,7,13,21,Saturday 14 March 2009,17,10,8,14,1,2,4,"André Ooijer (2 OG),Andrey Arshavin (65),Emmanuel Eboué (88, 90+2 Pen)",Arsène Wenger,Arsenal,2,3,0,1,0,0,Phil Dowd,4-0,6,1,2008-2009,3,9,2,9,20,16,5,18,Emirates Stadium,4,0
1,1,22117,3,"Andrew Johnson (42),Simon Davies (56),Diomansy Kamara (88)",Roy Hodgson,Fulham,3,4,53,41,5,4,20,21,Saturday 14 March 2009,8,11,11,5,1,1,1,Kevin Davies (45+1),Gary Megson,Bolton,0,1,0,0,0,0,Chris Foy,1-3,4,1,2008-2009,8,5,4,5,33,29,12,10,Macron Stadium,0,0
1,2,36396,1,Ryan Shawcross (52),Tony Pulis,Stoke,6,4,36,44,9,4,11,25,Saturday 14 March 2009,14,7,7,12,0,0,3,"Jô (18),Joleon Lescott (25),Marouane Fellaini (90+1)",David Moyes,Everton,2,1,0,0,0,0,Andre Marriner,3-1,5,1,2008-2009,5,4,2,8,17,28,7,12,Goodison Park,1,0
1,1,24914,1,Steven Taylor (38),Joe Kinnear,Newcastle,0,3,35,49,3,3,20,19,Saturday 14 March 2009,16,21,20,15,3,2,1,Geovanni (9),Phil Brown,Hull,2,7,0,0,0,0,Howard Webb,1-1,1,1,2008-2009,7,6,2,2,35,31,9,8,The KC Stadium,3,3
1,0,24281,1,Peter Crouch (30),Paul Hart,Portsmouth,6,3,72,16,4,13,13,42,Saturday 14 March 2009,11,12,10,10,0,1,1,Marlon King (90+4),Gareth Southgate,Middlesbrough,1,2,0,0,0,1,Martin Atkinson,1-1,6,3,2008-2009,4,8,4,7,19,39,8,15,Riverside Stadium,3,0
2,1,39266,2,"Ben Watson (12),Charles N'Zogbia (45+1)",Steve Bruce,Wigan,2,1,62,50,3,6,16,25,Saturday 14 March 2009,11,9,8,10,0,1,1,Grant Leadbitter (41),Ricky Sbragia,Sunderland,4,4,0,0,0,0,Mike Dean,1-2,2,2,2008-2009,5,5,4,3,23,27,9,8,Stadium of Light,1,0
2,0,75569,4,"Fernando Torres (28),Steven Gerrard (44 Pen),Fabio Aurelio (77),Andrea Dossena (90+1)",Rafael Benitez,Liverpool,7,1,40,30,3,10,10,24,Saturday 14 March 2009,16,14,12,12,0,0,1,Cristiano Ronaldo (23 Pen),Alex Ferguson,Man Utd,2,3,1,1,0,1,Alan Wiley,1-4,2,1,2008-2009,3,7,5,3,19,24,8,10,Old Trafford,3,2
2,1,22259,2,"El Hadji Diouf (69),Jason Roberts (85)",Sam Allardyce,Blackburn,6,2,65,59,9,9,17,9,Wednesday 11 March 2009,9,14,10,9,0,1,1,Clint Dempsey (2),Roy Hodgson,Fulham,7,0,0,0,0,0,Rob Styles,1-2,3,7,2008-2009,7,2,9,4,27,36,16,6,Craven Cottage,1,1
1,0,37894,1,Robbie Keane (89),Harry Redknapp,Spurs,2,2,55,43,1,4,24,22,Saturday 7 March 2009,9,18,16,9,0,1,1,Kieran Richardson (3),Ricky Sbragia,Sunderland,3,5,0,0,0,0,Phil Dowd,1-1,1,4,2008-2009,6,6,5,2,22,26,11,8,Stadium of Light,2,3
0,0,21445,0,,David Moyes,Everton,2,2,46,48,4,2,17,21,Wednesday 4 March 2009,15,12,12,15,1,0,0,,Sam Allardyce,Blackburn,5,3,0,0,0,0,Alan Wiley,0-0,1,4,2008-2009,3,6,4,1,41,25,7,7,Ewood Park,0,1
1,0,23051,1,Manucho (90+3),Phil Brown,Hull,6,2,56,29,5,13,18,26,Wednesday 4 March 2009,15,11,10,15,1,0,0,,Roy Hodgson,Fulham,2,2,0,0,0,0,Michael Jones,0-1,4,1,2008-2009,10,8,2,5,15,30,12,13,Craven Cottage,1,3
0,4,35761,0,,Gareth Southgate,Middlesbrough,3,2,32,51,8,4,21,15,Wednesday 4 March 2009,6,7,6,5,0,0,4,"Robbie Keane (9),Roman Pavlyuchenko (14),Aaron Lennon (40, 79)",Harry Redknapp,Spurs,6,3,0,0,0,0,Howard Webb,4-0,1,3,2008-2009,7,5,3,5,23,17,10,10,White Hart Lane,1,0
0,1,40137,0,,Martin O'Neill,Aston Villa,4,3,29,41,5,6,19,12,Wednesday 4 March 2009,11,9,9,10,0,1,2,"Elano (24 Pen),Shaun Wright-Phillips (89)",Mark Hughes,Man City,3,2,0,1,0,0,Chris Foy,2-0,2,3,2008-2009,3,8,3,4,27,30,6,12,Etihad Stadium,2,1
2,0,50925,2,"Wayne Rooney (20),Dimitar Berbatov (56)",Alex Ferguson,Man Utd,3,5,26,29,10,3,17,15,Wednesday 4 March 2009,10,11,9,9,0,1,1,Peter Løvenkrands (9),Joe Kinnear,Newcastle,6,1,0,0,0,0,Steve Bennett,1-2,3,3,2008-2009,3,3,5,4,17,20,8,7,St. James' Park,2,2
0,1,26319,0,,Gary Megson,Bolton,3,3,59,75,7,6,21,21,Wednesday 4 March 2009,14,17,16,14,0,1,2,"James Beattie (14),Ricardo Fuller (73)",Tony Pulis,Stoke,0,3,0,0,0,0,Mike Dean,2-0,1,5,2008-2009,7,5,5,3,31,34,12,8,Britannia Stadium,1,2
1,0,14179,1,Carlton Cole (34),Gianfranco Zola,West Ham,3,1,46,12,1,8,1,26,Wednesday 4 March 2009,11,10,10,7,0,0,0,,Steve Bruce,Wigan,5,2,0,0,1,1,Stuart Attwell,0-1,5,2,2008-2009,3,10,3,5,22,28,6,15,DW Stadium,4,2
0,1,44589,0,,Ricky Sbragia,Sunderland,10,1,35,27,2,7,10,20,Tuesday 3 March 2009,6,10,10,5,0,1,2,"David Ngog (52),Yossi Benayoun (65)",Rafael Benitez,Liverpool,2,2,0,0,0,0,Mark Halsey,2-0,6,2,2008-2009,4,13,2,8,24,15,6,21,Anfield,1,1
0,0,20324,1,Didier Drogba (79),Guus Hiddink,Chelsea,6,4,31,34,5,6,28,14,Tuesday 3 March 2009,16,7,5,14,0,0,0,,Paul Hart,Portsmouth,1,0,0,0,0,0,Phil Dowd,0-1,2,6,2008-2009,9,6,7,2,28,25,16,8,Fratton Park,0,0
3,0,26244,3,"Nicklas Bendtner (4, 43),Kolo Touré (38)",Arsène Wenger,Arsenal,1,1,42,44,4,3,17,18,Tuesday 3 March 2009,14,20,20,13,0,0,1,Chris Brunt (7),Tony Mowbray,West Brom,1,2,0,0,0,0,Steve Tanner,1-3,3,4,2008-2009,9,5,7,4,29,26,16,9,The Hawthorns,0,4
2,2,39641,2,"Ryan Shawcross (87),Glenn Whelan (90+1)",Tony Pulis,Stoke,4,4,51,36,6,6,9,39,Sunday 1 March 2009,12,7,7,13,0,0,2,"Stilian Petrov (45),John Carew (79)",Martin O'Neill,Aston Villa,3,1,0,0,0,0,Howard Webb,2-2,1,0,2008-2009,6,4,2,3,29,37,8,7,Villa Park,1,1
0,1,20763,0,,Joe Kinnear,Newcastle,1,8,43,56,10,1,21,11,Sunday 1 March 2009,10,15,13,10,0,0,1,Ricardo Gardner (47),Gary Megson,Bolton,4,3,0,0,0,0,Alan Wiley,1-0,3,6,2008-2009,9,4,6,4,36,23,15,8,Macron Stadium,3,2
2,1,24612,2,"Stephen Warnock (34),Keith Andrews (36)",Sam Allardyce,Blackburn,2,4,84,32,4,6,16,24,Sunday 1 March 2009,21,14,13,23,1,0,1,Ian Ashbee (79),Phil Brown,Hull,5,6,0,0,1,1,Martin Atkinson,1-2,2,2,2008-2009,3,5,4,3,24,33,7,8,The KC Stadium,2,2
0,0,34461,0,,Mark Hughes,Man City,4,3,28,27,7,4,14,14,Sunday 1 March 2009,21,18,16,21,1,1,1,Jack Collison (71),Gianfranco Zola,West Ham,0,3,0,0,0,0,Mike Dean,1-0,5,1,2008-2009,9,2,1,6,22,18,10,8,Boleyn Ground,2,2
0,0,60102,0,,Roy Hodgson,Fulham,6,3,38,37,5,11,12,37,Saturday 28 February 2009,14,6,6,13,0,0,0,,Arsène Wenger,Arsenal,1,1,0,0,0,0,Peter Walton,0-0,4,1,2008-2009,9,8,1,4,19,20,10,12,Emirates Stadium,0,0
1,1,40718,1,Olivier Kapo (82),Steve Bruce,Wigan,4,5,43,53,7,11,22,15,Saturday 28 February 2009,15,15,13,14,3,0,2,"John Terry (25),Frank Lampard (90+1)",Guus Hiddink,Chelsea,2,2,0,0,0,0,Lee Probert,2-1,6,2,2008-2009,7,4,4,8,19,23,11,12,Stamford Bridge,2,3
0,1,33724,0,,Rafael Benitez,Liverpool,0,7,16,49,9,2,21,13,Saturday 28 February 2009,7,1,1,7,1,0,2,"Xabi Alonso (31 OG),Tuncay (63)",Gareth Southgate,Middlesbrough,2,6,0,0,0,0,Rob Styles,2-0,3,4,2008-2009,12,2,5,4,27,20,17,6,Riverside Stadium,0,2
0,1,33898,0,,Tony Mowbray,West Brom,3,7,56,26,6,3,22,38,Saturday 28 February 2009,18,9,10,15,2,0,2,"Tim Cahill (36),Louis Saha (70)",David Moyes,Everton,0,2,0,0,0,0,Steve Bennett,2-0,3,4,2008-2009,8,4,5,5,24,28,13,9,Goodison Park,1,1
2,0,24742,2,"Aaron Lennon (17),Jonathan Woodgate (85)",Harry Redknapp,Spurs,6,4,66,49,13,11,27,23,Monday 23 February 2009,9,15,15,8,0,0,1,Michael Turner (27),Phil Brown,Hull,4,5,0,0,0,0,Lee Probert,1-2,0,1,2008-2009,3,8,3,1,31,31,6,9,The KC Stadium,1,2
0,0,48260,0,,David Moyes,Everton,1,1,30,42,6,0,30,23,Sunday 22 February 2009,17,15,14,15,2,0,0,,Joe Kinnear,Newcastle,2,0,0,0,0,1,Lee Mason,0-0,0,5,2008-2009,11,4,5,0,30,18,16,4,St. James' Park,1,0
1,1,44880,1,Craig Bellamy (49),Mark Hughes,Man City,4,2,44,21,4,6,6,26,Sunday 22 February 2009,14,10,9,13,0,0,1,Dirk Kuyt (78),Rafael Benitez,Liverpool,1,2,0,0,0,0,Phil Dowd,1-1,2,3,2008-2009,4,16,4,3,32,24,8,19,Anfield,2,1
0,1,22394,0,,Tony Mowbray,West Brom,6,2,50,28,4,11,18,21,Sunday 22 February 2009,10,12,11,9,0,0,2,"Bobby Zamora (61),Andrew Johnson (72)",Roy Hodgson,Fulham,1,4,1,0,0,0,Martin Atkinson,2-0,4,6,2008-2009,4,11,6,6,18,25,10,17,Craven Cottage,1,0
1,0,75000,1,Roque Santa Cruz (32),Sam Allardyce,Blackburn,4,6,49,50,6,4,20,14,Saturday 21 February 2009,21,8,8,20,0,0,2,"Wayne Rooney (23),Cristiano Ronaldo (60)",Alex Ferguson,Man Utd,1,1,0,0,0,0,Howard Webb,2-1,1,2,2008-2009,6,8,3,3,14,26,9,11,Old Trafford,2,2
0,0,60104,0,,Ricky Sbragia,Sunderland,2,0,36,25,3,8,12,38,Saturday 21 February 2009,12,7,7,11,0,0,0,,Arsène Wenger,Arsenal,1,1,0,0,0,0,Alan Wiley,0-0,6,2,2008-2009,1,8,2,7,22,23,3,15,Emirates Stadium,2,2
1,1,21235,1,Scott Parker (66),Gianfranco Zola,West Ham,2,3,18,45,13,4,20,13,Saturday 21 February 2009,15,19,19,13,1,0,2,"Matthew Taylor (10),Kevin Davies (11)",Gary Megson,Bolton,7,0,0,0,0,0,Steve Tanner,2-1,2,5,2008-2009,8,5,8,4,24,22,16,9,Macron Stadium,2,0
0,0,24020,0,,Steve Bruce,Wigan,2,5,49,61,1,5,16,20,Saturday 21 February 2009,15,9,6,14,0,0,0,,Gareth Southgate,Middlesbrough,4,3,0,0,0,0,Mike Dean,0-0,2,3,2008-2009,8,3,3,2,33,23,11,5,Riverside Stadium,4,2
1,1,26354,2,"Niko Kranjcar (75),Ryan Shawcross (90+1 OG)",Paul Hart,Portsmouth,1,2,39,46,3,2,22,26,Saturday 21 February 2009,11,8,8,10,1,1,2,"James Beattie (78 Pen, 80)",Tony Pulis,Stoke,0,2,0,1,0,0,Michael Jones,2-2,0,2,2008-2009,4,6,3,3,25,26,7,9,Britannia Stadium,3,1
1,0,42585,1,Nicolas Anelka (19),Guus Hiddink,Chelsea,3,6,35,32,11,6,10,31,Saturday 21 February 2009,12,10,9,11,0,2,0,,Martin O'Neill,Aston Villa,2,1,0,0,0,0,Mark Halsey,0-1,4,5,2008-2009,6,7,7,4,30,26,13,11,Villa Park,3,1
0,3,75437,0,,Roy Hodgson,Fulham,1,1,30,21,2,11,10,20,Wednesday 18 February 2009,15,7,7,12,1,0,3,"Paul Scholes (12),Dimitar Berbatov (30),Wayne Rooney (63)",Alex Ferguson,Man Utd,2,7,0,0,0,0,Andre Marriner,3-0,4,0,2008-2009,5,11,0,7,12,22,5,18,Old Trafford,1,1
0,1,20018,0,,Mark Hughes,Man City,3,1,39,26,2,8,13,20,Saturday 14 February 2009,10,13,11,10,1,0,2,"Glen Johnson (70),Hermann Hreidarsson (75)",Paul Hart,Portsmouth,1,3,0,0,0,0,Lee Probert,2-0,4,6,2008-2009,3,6,6,7,21,27,9,13,Fratton Park,3,1
1,0,34952,1,Ryan Giggs (62),Alex Ferguson,Man Utd,6,9,42,22,11,5,21,16,Sunday 8 February 2009,10,16,15,10,1,1,0,,Gianfranco Zola,West Ham,1,2,0,0,0,0,Phil Dowd,0-1,3,2,2008-2009,8,5,3,3,19,19,11,8,Boleyn Ground,1,1
0,0,36021,0,,Arsène Wenger,Arsenal,1,0,47,34,4,6,18,31,Sunday 8 February 2009,15,14,13,15,1,0,0,,Harry Redknapp,Spurs,2,4,0,0,1,0,Mike Dean,0-0,5,2,2008-2009,4,11,2,5,27,26,6,16,White Hart Lane,1,1
2,2,20522,3,"Fabio Aurelio (69),Dirk Kuyt (85),Fernando Torres (90+1)",Rafael Benitez,Liverpool,2,4,39,44,4,2,21,13,Saturday 7 February 2009,13,13,12,11,3,0,2,"David Nugent (62),Hermann Hreidarsson (78)",Tony Adams,Portsmouth,2,2,0,0,0,0,Howard Webb,2-3,3,2,2008-2009,6,2,5,5,25,19,11,7,Fratton Park,0,1
1,0,24268,2,"James Milner (27),Gabriel Agbonlahor (90)",Martin O'Neill,Aston Villa,7,5,55,39,13,4,16,16,Saturday 7 February 2009,9,11,10,9,0,0,0,,Sam Allardyce,Blackburn,2,0,0,0,0,0,Steve Bennett,0-2,2,2,2008-2009,8,8,4,2,21,16,12,10,Ewood Park,1,2
0,0,41814,0,,Phil Brown,Hull,11,3,62,26,3,13,11,26,Saturday 7 February 2009,21,13,11,19,3,2,0,,Felipe Scolari,Chelsea,1,4,0,0,0,0,Lee Mason,0-0,3,1,2008-2009,9,9,1,3,25,27,10,12,Stamford Bridge,2,1
0,1,33851,0,,Gary Megson,Bolton,7,3,67,53,4,7,17,30,Saturday 7 February 2009,19,9,10,17,2,1,3,"Mikel Arteta (40 Pen),Jô (49, 90+4 Pen)",David Moyes,Everton,2,2,0,2,0,0,Peter Walton,3-0,5,3,2008-2009,3,10,3,8,27,27,6,18,Goodison Park,1,1
0,2,38350,0,,Tony Pulis,Stoke,2,1,38,49,3,3,12,40,Saturday 7 February 2009,9,7,8,9,0,0,2,"Kenwyne Jones (78),David Healy (90+4)",Ricky Sbragia,Sunderland,1,1,0,0,1,0,Rob Styles,2-0,2,1,2008-2009,5,7,1,6,36,26,6,13,Stadium of Light,1,2
2,2,25817,3,"Damien Duff (2),Peter Løvenkrands (9),Steven Taylor (41)",Joe Kinnear,Newcastle,2,4,40,57,4,3,15,21,Saturday 7 February 2009,12,8,7,12,0,0,2,"Marc-Antoine Fortuné (4, 73)",Tony Mowbray,West Brom,5,7,0,0,0,0,Chris Foy,2-3,3,1,2008-2009,5,6,4,5,22,26,9,11,The Hawthorns,2,2
0,0,16504,0,,Roy Hodgson,Fulham,3,1,40,39,8,4,10,15,Saturday 7 February 2009,12,9,9,12,0,0,0,,Steve Bruce,Wigan,2,0,0,0,0,0,Lee Probert,0-0,2,2,2008-2009,6,6,2,2,20,21,8,8,DW Stadium,2,1
0,1,40558,0,,Gareth Southgate,Middlesbrough,5,1,57,32,3,13,13,21,Saturday 7 February 2009,11,8,8,10,1,2,1,Craig Bellamy (51),Mark Hughes,Man City,3,3,0,0,0,0,Andre Marriner,1-0,6,4,2008-2009,5,10,4,7,16,32,9,17,Etihad Stadium,1,0
0,1,45010,0,,Felipe Scolari,Chelsea,9,2,35,28,1,12,7,25,Sunday 1 February 2009,16,26,26,16,1,3,2,"Fernando Torres (89, 90+4)",Rafael Benitez,Liverpool,2,0,0,0,1,0,Mike Riley,2-0,6,2,2008-2009,4,7,2,9,24,17,6,16,Anfield,3,4
0,0,52084,1,Djibril Cissé (32),Ricky Sbragia,Sunderland,6,3,49,39,3,4,10,34,Sunday 1 February 2009,22,14,14,18,1,0,1,Shola Ameobi (68 Pen),Joe Kinnear,Newcastle,1,4,0,1,0,0,Howard Webb,1-1,3,3,2008-2009,8,5,5,4,21,15,13,9,St. James' Park,4,2
0,0,75399,0,,David Moyes,Everton,6,1,31,40,2,6,15,23,Saturday 31 January 2009,17,15,12,14,1,1,1,Cristiano Ronaldo (44 Pen),Alex Ferguson,Man Utd,6,3,0,1,0,0,Mark Halsey,1-0,7,3,2008-2009,4,6,3,8,23,24,7,14,Old Trafford,0,0
0,0,60109,0,,Gianfranco Zola,West Ham,11,0,42,11,3,13,5,44,Saturday 31 January 2009,13,13,13,13,0,0,0,,Arsène Wenger,Arsenal,4,1,0,0,0,0,Steve Bennett,0-0,2,1,2008-2009,0,7,2,3,19,32,2,10,Emirates Stadium,2,2
0,0,41766,0,,Steve Bruce,Wigan,5,2,40,31,2,6,10,36,Saturday 31 January 2009,12,13,11,10,1,0,0,,Martin O'Neill,Aston Villa,2,1,0,0,0,0,Rob Styles,0-0,4,3,2008-2009,5,10,3,7,26,26,8,17,Villa Park,1,1
1,3,21575,2,"Darren Bent (72, 74)",Harry Redknapp,Spurs,2,5,45,40,8,2,21,12,Saturday 31 January 2009,13,13,12,12,2,0,3,"Sébastien Puygrenier (31),Kevin Davies (64, 87)",Gary Megson,Bolton,2,1,0,0,0,0,Phil Dowd,3-2,2,5,2008-2009,5,6,7,5,33,23,12,11,Macron Stadium,1,0
1,3,23722,1,David Nugent (84),Tony Adams,Portsmouth,3,4,32,45,8,5,24,8,Saturday 31 January 2009,8,9,8,8,0,1,3,"Andrew Johnson (14),Erik Nevland (71, 80)",Roy Hodgson,Fulham,4,8,0,0,0,0,Alan Wiley,3-1,1,4,2008-2009,7,1,5,4,36,27,12,5,Craven Cottage,1,0
1,2,24879,2,"Jay Simpson (53),Chris Brunt (73 Pen)",Tony Mowbray,West Brom,6,1,62,32,6,8,13,24,Saturday 31 January 2009,12,14,13,12,0,1,2,"Bernard Mendy (44),Craig Fagan (69)",Phil Brown,Hull,3,1,1,0,0,0,Peter Walton,2-2,6,4,2008-2009,8,5,6,8,26,36,14,13,The KC Stadium,4,2
0,0,24134,0,,Sam Allardyce,Blackburn,4,2,38,70,9,3,22,18,Saturday 31 January 2009,19,9,9,18,3,0,0,,Gareth Southgate,Middlesbrough,4,4,0,0,0,0,Chris Foy,0-0,1,10,2008-2009,6,3,10,1,33,18,16,4,Riverside Stadium,4,0
0,1,27236,0,,Mark Hughes,Man City,2,3,32,38,6,7,28,9,Saturday 31 January 2009,10,11,11,9,1,1,1,James Beattie (45+5),Tony Pulis,Stoke,1,0,0,0,0,1,Martin Atkinson,1-0,3,2,2008-2009,11,2,2,4,25,23,13,6,Britannia Stadium,1,1
1,2,25205,2,"Matthew Taylor (15),Kevin Davies (35)",Gary Megson,Bolton,3,3,72,36,4,6,13,29,Wednesday 28 January 2009,15,12,12,13,1,0,2,"Stephen Warnock (66),Benni McCarthy (87)",Sam Allardyce,Blackburn,1,3,0,1,0,0,Mike Dean,2-2,5,1,2008-2009,4,5,3,7,29,27,7,12,Ewood Park,4,3
1,1,37097,1,Robin van Persie (90+2),Arsène Wenger,Arsenal,2,3,45,35,6,7,19,14,Wednesday 28 January 2009,14,10,9,13,3,1,1,Tim Cahill (61),David Moyes,Everton,4,6,0,0,0,0,Andre Marriner,1-1,1,1,2008-2009,3,6,2,2,27,25,5,8,Goodison Park,2,2
0,0,34068,0,,Phil Brown,Hull,4,7,32,51,5,11,24,13,Wednesday 28 January 2009,15,12,10,14,0,1,2,"David Di Michele (33),Carlton Cole (51)",Gianfranco Zola,West Ham,0,2,0,1,0,0,Howard Webb,2-0,8,6,2008-2009,3,13,6,10,24,15,9,23,Boleyn Ground,1,0
0,1,40279,0,,Gareth Southgate,Middlesbrough,4,6,35,15,3,8,7,17,Wednesday 28 January 2009,20,7,5,14,1,1,2,"Salomon Kalou (58, 81)",Felipe Scolari,Chelsea,4,0,0,0,0,0,Lee Probert,2-0,6,1,2008-2009,2,11,1,8,18,22,3,19,Stamford Bridge,2,0
1,2,42280,1,Andy Carroll (81),Joe Kinnear,Newcastle,3,1,34,37,0,7,19,16,Wednesday 28 January 2009,15,8,8,14,2,1,2,"Shaun Wright-Phillips (17),Craig Bellamy (77)",Mark Hughes,Man City,0,5,0,0,0,0,Michael Jones,2-1,3,0,2008-2009,2,6,1,5,26,21,3,11,Etihad Stadium,2,1
1,0,21271,1,Yossi Benayoun (41),Rafael Benitez,Liverpool,1,1,36,42,2,2,12,16,Wednesday 28 January 2009,18,12,10,15,0,0,1,Mido (83 Pen),Steve Bruce,Wigan,6,2,0,1,0,0,Phil Dowd,1-1,1,2,2008-2009,8,3,3,2,26,22,11,5,DW Stadium,0,1
1,0,19009,1,Emile Heskey (21),Martin O'Neill,Aston Villa,6,1,50,37,5,17,20,24,Tuesday 27 January 2009,12,10,10,12,0,1,0,,Tony Adams,Portsmouth,1,0,0,0,0,1,Peter Walton,0-1,4,0,2008-2009,7,9,1,4,23,33,8,13,Fratton Park,2,1
