assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
1,3,60082,1,Hal Robson-Kanu (68),Nigel Adkins,Reading,11,0,39,14,3,11,13,19,Saturday 30 March 2013,14,10,11,14,0,1,4,"Gervinho (11),Santiago Cazorla (48),Olivier Giroud (67),Mikel Arteta (77 Pen)",Arsène Wenger,Arsenal,1,3,0,1,0,0,Chris Foy,4-1,2,1,2012-2013,3,9,2,6,16,18,5,15,Emirates Stadium,1,0
0,2,47201,0,,Alan Pardew,Newcastle,4,0,47,23,2,9,12,20,Saturday 30 March 2013,9,7,7,7,0,0,4,"Carlos Tévez (41),David Silva (45+2),Vincent Kompany (56),Yaya Touré (69)",Roberto Mancini,Man City,3,6,0,0,0,0,Neil Swarbrick,4-0,5,1,2012-2013,4,8,1,9,20,26,5,17,Etihad Stadium,2,0
1,1,31779,1,John Terry (33),Rafael Benitez,Chelsea,3,2,30,33,7,7,19,16,Saturday 30 March 2013,8,13,11,7,2,1,2,"Jay Rodriguez (23),Rickie Lambert (35)",Mauricio Pochettino,Southampton,3,3,0,0,0,0,Jonathan Moss,2-1,2,1,2012-2013,5,5,2,4,32,21,7,9,St. Mary's Stadium,1,2
2,1,20604,2,"Jan Vertonghen (7),Gareth Bale (21)",Andre Villas-Boas,Spurs,4,1,50,23,2,5,8,27,Saturday 30 March 2013,10,5,5,10,0,0,1,Michu (71),Michael Laudrup,Swansea,0,4,0,0,0,0,Anthony Taylor,1-2,2,5,2012-2013,2,8,7,3,19,20,9,11,Liberty Stadium,4,2
0,3,34966,1,Graham Dorrans (88 Pen),Steve Clarke,West Brom,3,5,17,64,3,5,14,23,Saturday 30 March 2013,14,11,8,13,1,1,3,"Andy Carroll (16, 80),Gary O'Neil (28)",Sam Allardyce,West Ham,2,3,1,0,1,0,Andre Marriner,3-1,2,6,2012-2013,7,6,7,5,25,16,14,11,Boleyn Ground,1,1
0,1,17784,0,,Chris Hughton,Norwich,3,3,28,49,3,10,21,15,Saturday 30 March 2013,12,14,14,11,1,0,1,Arouna Koné (81),Roberto Martinez,Wigan,4,4,0,0,0,0,Howard Webb,1-0,1,0,2012-2013,4,8,0,3,30,22,4,11,DW Stadium,2,1
0,0,43760,1,Titus Bramble (27 OG),Alex Ferguson,Man Utd,3,2,52,15,6,3,12,19,Saturday 30 March 2013,9,12,11,9,0,1,0,,Martin O'Neill,Sunderland,3,1,0,0,0,0,Kevin Friend,0-1,1,8,2012-2013,4,5,8,2,21,26,12,7,Stadium of Light,1,3
0,2,41639,0,,Sam Allardyce,West Ham,4,2,44,31,5,5,18,15,Sunday 17 March 2013,14,5,4,11,1,0,2,"Frank Lampard (19),Eden Hazard (50)",Rafael Benitez,Chelsea,0,1,0,0,0,0,Michael Oliver,2-0,10,5,2012-2013,6,9,5,11,21,23,11,20,Stamford Bridge,2,0
1,0,22297,1,Davide Santon (72),Alan Pardew,Newcastle,8,2,29,21,3,7,17,15,Sunday 17 March 2013,12,9,9,10,0,1,2,"Jean Beausejour (18),Arouna Koné (90)",Roberto Martinez,Wigan,6,1,0,0,0,0,Mark Halsey,2-1,2,1,2012-2013,5,4,2,4,18,25,7,8,DW Stadium,2,1
1,0,36004,1,Dimitar Berbatov (52),Martin Jol,Fulham,2,0,40,36,5,5,10,32,Sunday 17 March 2013,8,10,7,8,3,0,0,,Andre Villas-Boas,Spurs,4,1,0,0,0,0,Michael Jones,0-1,3,1,2012-2013,5,8,2,3,33,35,7,11,White Hart Lane,1,1
1,0,38625,1,Wes Hoolahan (26),Chris Hughton,Norwich,4,1,45,30,9,5,14,29,Sunday 17 March 2013,14,12,10,10,2,1,1,Craig Gardner (40 Pen),Martin O'Neill,Sunderland,1,3,0,1,1,0,Chris Foy,1-1,5,0,2012-2013,5,5,1,6,19,24,6,11,Stadium of Light,3,1
0,1,75605,0,,Eamonn Dolan,Reading,3,4,32,45,4,5,22,18,Saturday 16 March 2013,16,6,6,15,0,1,1,Wayne Rooney (21),Alex Ferguson,Man Utd,1,0,0,0,0,0,Lee Mason,1-0,4,0,2012-2013,2,9,0,4,35,29,2,13,Old Trafford,2,0
1,3,38594,2,"Jermaine Jenas (23),Andros Townsend (73)",Harry Redknapp,QPR,2,6,29,23,6,9,12,17,Saturday 16 March 2013,10,17,14,10,0,0,3,"Gabriel Agbonlahor (45+3),Andreas Weimann (59),Christian Benteke (81)",Paul Lambert,Aston Villa,0,0,0,0,0,0,Kevin Friend,3-2,3,5,2012-2013,8,5,7,6,18,25,15,11,Villa Park,2,3
0,1,32070,1,Philippe Coutinho (45+1),Brendan Rodgers,Liverpool,2,3,36,27,5,7,11,23,Saturday 16 March 2013,10,12,10,9,0,1,3,"Morgan Schneiderlin (6),Rickie Lambert (33),Jay Rodriguez (80)",Mauricio Pochettino,Southampton,6,0,0,0,0,0,Phil Dowd,3-1,8,5,2012-2013,2,5,5,11,21,26,7,16,St. Mary's Stadium,1,0
0,0,26317,0,,Steve Clarke,West Brom,7,1,41,21,1,7,16,25,Saturday 16 March 2013,11,15,14,7,0,0,0,,Tony Pulis,Stoke,2,2,0,0,0,0,Mike Dean,0-0,1,4,2012-2013,4,9,4,1,24,28,8,10,Britannia Stadium,2,2
2,0,20583,2,"Nacho Monreal (74),Gervinho (90+1)",Arsène Wenger,Arsenal,2,5,8,28,7,3,13,11,Saturday 16 March 2013,8,3,2,7,1,1,0,,Michael Laudrup,Swansea,1,3,0,0,0,0,Jonathan Moss,0-2,0,4,2012-2013,5,7,6,0,20,14,11,7,Liberty Stadium,1,1
0,2,36519,0,,Roberto Mancini,Man City,5,5,36,29,6,13,18,25,Saturday 16 March 2013,10,16,14,9,0,2,2,"Leon Osman (32),Nikica Jelavic (90+3)",David Moyes,Everton,0,3,0,0,0,1,Lee Probert,2-0,1,8,2012-2013,6,4,8,3,28,24,14,7,Goodison Park,3,3
1,1,44752,2,"Jan Vertonghen (45, 53)",Andre Villas-Boas,Spurs,2,3,24,28,4,1,15,9,Sunday 10 March 2013,9,9,7,8,1,0,3,"Luis Suárez (21),Stewart Downing (66),Steven Gerrard (82 Pen)",Brendan Rodgers,Liverpool,0,6,0,1,0,0,Michael Oliver,3-2,1,5,2012-2013,6,6,7,4,30,26,13,10,Anfield,1,1
0,1,50703,1,Jonathan Walters (67 Pen),Tony Pulis,Stoke,4,2,31,42,4,14,19,32,Sunday 10 March 2013,14,10,9,12,2,0,2,"Yohan Cabaye (72),Papiss Demba Cissé (90+2)",Alan Pardew,Newcastle,3,1,1,0,0,0,Andre Marriner,2-1,2,3,2012-2013,2,8,4,4,20,20,6,12,St. James' Park,1,1
0,0,26783,0,,Mauricio Pochettino,Southampton,2,3,42,27,7,1,20,19,Saturday 9 March 2013,11,9,8,9,1,0,0,,Chris Hughton,Norwich,2,5,0,1,0,0,Mark Clattenburg,0-0,2,5,2012-2013,7,2,5,2,27,40,12,4,Carrow Road,3,2
1,1,18169,1,Steven Fletcher (20),Martin O'Neill,Sunderland,2,2,42,51,5,4,21,13,Saturday 9 March 2013,19,4,4,18,0,0,3,"Loïc Remy (30),Andros Townsend (70),Jermaine Jenas (90)",Harry Redknapp,QPR,0,0,0,0,0,0,Michael Jones,3-1,3,1,2012-2013,5,7,2,6,27,25,7,13,Loftus Road Stadium,2,0
1,0,24102,2,"Christian Benteke (33),Gabriel Agbonlahor (45)",Paul Lambert,Aston Villa,0,4,63,27,1,6,8,29,Saturday 9 March 2013,7,8,7,8,0,0,1,Nathan Baker (32 OG),Brian McDermott,Reading,1,2,0,0,0,0,Jonathan Moss,1-2,3,2,2012-2013,11,6,5,3,29,29,16,9,Madejski Stadium,3,2
1,1,24832,1,Luke Moore (33),Michael Laudrup,Swansea,3,3,35,11,3,3,13,9,Saturday 9 March 2013,10,11,9,9,0,1,2,"Romelu Lukaku (40),Jonathan de Guzmán (61 OG)",Steve Clarke,West Brom,4,1,0,1,0,0,Lee Mason,2-1,3,1,2012-2013,6,6,3,5,22,12,9,11,The Hawthorns,1,1
1,0,33217,1,Carlos Tévez (45+1),Roberto Mancini,Man City,4,5,32,29,5,6,10,14,Monday 4 March 2013,14,12,10,13,0,2,0,,Paul Lambert,Aston Villa,1,3,0,0,0,0,Mike Dean,0-1,0,6,2012-2013,7,5,8,1,28,22,15,6,Villa Park,0,2
1,2,36170,1,Per Mertesacker (51),Arsène Wenger,Arsenal,2,5,19,35,6,4,20,10,Sunday 3 March 2013,13,21,20,11,0,3,2,"Gareth Bale (37),Aaron Lennon (39)",André Villas-Boas,Spurs,2,5,0,0,0,0,Mark Clattenburg,2-1,2,1,2012-2013,4,5,2,4,21,20,6,9,White Hart Lane,1,3
3,0,20804,4,"Stewart Downing (2),Luis Suárez (18, 34, 49)",Brendan Rodgers,Liverpool,3,1,30,11,3,4,6,14,Saturday 2 March 2013,15,12,11,12,0,0,0,,Roberto Martinez,Wigan,4,0,0,0,0,0,Martin Atkinson,0-4,6,1,2012-2013,1,5,6,6,26,26,7,11,DW Stadium,2,2
0,1,41548,0,,Steve Clarke,West Brom,9,0,20,21,7,9,11,21,Saturday 2 March 2013,17,12,10,14,2,0,1,Demba Ba (28),Rafael Benitez,Chelsea,1,2,0,0,0,0,Kevin Friend,1-0,8,4,2012-2013,4,6,3,9,15,16,7,15,Stamford Bridge,2,1
1,3,35244,1,Hal Robson-Kanu (84),Brian McDermott,Reading,2,2,33,51,10,9,29,25,Saturday 2 March 2013,8,8,7,8,0,0,3,"Marouane Fellaini (42),Steven Pienaar (59),Kevin Mirallas (66)",David Moyes,Everton,4,1,0,0,0,0,Anthony Taylor,3-1,5,5,2012-2013,7,7,5,12,17,28,12,19,Goodison Park,1,1
0,4,75586,0,,Chris Hughton,Norwich,8,1,17,18,3,7,6,21,Saturday 2 March 2013,14,5,5,14,0,0,4,"Shinji Kagawa (45+1, 76, 87),Wayne Rooney (90)",Alex Ferguson,Man Utd,2,3,0,0,0,0,Neil Swarbrick,4-0,3,0,2012-2013,0,4,0,7,21,20,0,11,Old Trafford,4,0
2,0,31728,2,"Loïc Remy (14),Jay Bothroyd (77)",Harry Redknapp,QPR,6,2,45,25,3,6,4,32,Saturday 2 March 2013,16,7,7,16,1,0,1,Gastón Ramírez (45+1),Mauricio Pochettino,Southampton,1,3,0,0,0,0,Howard Webb,1-2,6,1,2012-2013,2,8,3,7,29,28,5,15,St. Mary's Stadium,3,1
1,0,22690,1,Jack Collison (45+4),Sam Allardyce,West Ham,1,5,61,31,2,4,17,17,Saturday 2 March 2013,12,12,13,12,0,0,0,,Tony Pulis,Stoke,3,2,0,0,0,0,Jonathan Moss,0-1,2,2,2012-2013,4,6,3,2,24,35,7,8,Britannia Stadium,2,1
0,0,39312,2,"Dimitar Berbatov (16 Pen),Sascha Riether (34)",Martin Jol,Fulham,5,1,45,16,3,7,14,44,Saturday 2 March 2013,14,9,8,13,0,0,2,"Craig Gardner (37 Pen),Stéphane Sessegnon (70)",Martin O'Neill,Sunderland,1,3,1,1,0,0,Mark Halsey,2-2,3,3,2012-2013,3,8,5,5,16,24,8,13,Stadium of Light,3,1
0,0,20405,0,,Alan Pardew,Newcastle,2,3,29,51,7,7,23,13,Saturday 2 March 2013,17,9,7,16,0,0,1,Luke Moore (85),Michael Laudrup,Swansea,1,1,0,0,0,0,Craig Pawson,1-0,4,5,2012-2013,8,4,5,6,19,25,13,10,Liberty Stadium,2,0
2,1,35005,3,"Gareth Bale (13, 90),Gylfi Sigurdsson (76)",Andre Villas-Boas,Spurs,5,5,52,38,12,6,16,22,Monday 25 February 2013,8,12,9,7,1,0,2,"Andy Carroll (25 Pen),Joe Cole (58)",Sam Allardyce,West Ham,2,2,0,1,0,0,Howard Webb,2-3,4,11,2012-2013,9,3,13,6,22,18,22,9,Boleyn Ground,1,4
0,2,47256,0,,Rafael Benitez,Chelsea,4,4,25,48,6,6,24,17,Sunday 24 February 2013,5,20,17,5,0,0,2,"Yaya Touré (63),Carlos Tévez (85)",Roberto Mancini,Man City,1,2,1,0,0,0,Andre Marriner,2-0,4,2,2012-2013,3,5,2,6,24,22,5,11,Etihad Stadium,1,3
2,1,52259,2,"Morgan Schneiderlin (3),Rickie Lambert (50)",Mauricio Pochettino,Southampton,4,3,40,45,3,7,17,18,Sunday 24 February 2013,15,13,11,13,4,0,4,"Moussa Sissoko (33),Papiss Demba Cissé (42),Yohan Cabaye (67 Pen),Jos Hooiveld (79 OG)",Alan Pardew,Newcastle,3,5,0,1,0,0,Chris Foy,4-2,2,1,2012-2013,5,6,4,4,29,33,9,10,St. James' Park,4,0
1,1,60079,1,Andreas Weimann (68),Paul Lambert,Aston Villa,8,2,49,20,3,12,11,38,Saturday 23 February 2013,10,7,7,9,0,0,2,"Santiago Cazorla (6, 85)",Arsène Wenger,Arsenal,3,3,0,0,0,0,Martin Atkinson,2-1,7,2,2012-2013,3,11,3,7,13,12,6,18,Emirates Stadium,2,1
1,2,26828,1,Leon Osman (39),David Moyes,Everton,3,2,45,26,5,7,21,23,Saturday 23 February 2013,10,17,17,10,0,1,2,"Kei Kamara (84),Grant Holt (90+4)",Chris Hughton,Norwich,2,2,0,0,0,0,Lee Mason,2-1,3,2,2012-2013,10,1,3,5,17,22,13,6,Carrow Road,1,1
1,0,18337,2,"Rafael (23),Ryan Giggs (80)",Alex Ferguson,Man Utd,5,4,35,27,4,2,18,19,Saturday 23 February 2013,6,11,11,5,0,0,0,,Harry Redknapp,QPR,2,1,0,0,0,0,Anthony Taylor,0-2,2,4,2012-2013,4,6,6,3,32,25,10,9,Loftus Road Stadium,0,0
3,0,22321,3,"Arouna Koné (44, 45+2),Maynor Figueroa (48)",Roberto Martinez,Wigan,1,3,33,20,9,2,22,21,Saturday 23 February 2013,11,9,9,11,0,0,0,,Brian McDermott,Reading,1,1,0,0,0,1,Phil Dowd,0-3,0,4,2012-2013,6,6,7,0,25,17,13,6,Madejski Stadium,1,1
0,0,25924,1,Stéphane Sessegnon (79),Martin O'Neill,Sunderland,4,3,40,28,5,5,31,19,Saturday 23 February 2013,10,14,13,8,1,0,2,"Romelu Lukaku (35 Pen, 75)",Steve Clarke,West Brom,3,0,0,1,0,0,Roger East,2-1,4,3,2012-2013,5,9,5,6,27,16,10,15,The Hawthorns,1,2
0,0,25458,0,,Tony Pulis,Stoke,5,2,28,41,4,9,15,22,Saturday 23 February 2013,10,7,5,9,1,3,1,Dimitar Berbatov (45+2),Martin Jol,Fulham,2,1,1,0,0,0,Lee Probert,1-0,3,3,2012-2013,5,11,3,4,24,15,8,15,Craven Cottage,3,1
0,3,44832,0,,Michael Laudrup,Swansea,9,1,35,8,1,10,7,11,Sunday 17 February 2013,9,7,7,5,1,0,5,"Steven Gerrard (34 Pen),Philippe Coutinho (46),José Enrique (50),Luis Suárez (56),Daniel Sturridge (71 Pen)",Brendan Rodgers,Liverpool,3,1,0,2,0,0,Howard Webb,5-0,5,2,2012-2013,0,16,2,10,16,19,2,26,Anfield,1,0
2,0,44752,2,"Gareth McAuley (81),Romelu Lukaku (90+1)",Steve Clarke,West Brom,9,1,32,24,5,13,6,20,Monday 11 February 2013,11,10,10,8,2,1,0,,Brendan Rodgers,Liverpool,1,4,0,1,0,0,Jonathan Moss,0-2,7,1,2012-2013,1,9,3,7,18,28,4,16,Anfield,4,1
0,2,75525,0,,David Moyes,Everton,1,6,22,42,6,7,14,18,Sunday 10 February 2013,11,13,13,11,2,1,2,"Ryan Giggs (13),Robin van Persie (45+1)",Alex Ferguson,Man Utd,1,4,0,0,0,0,Mark Halsey,2-0,3,2,2012-2013,3,4,2,6,26,17,5,10,Old Trafford,2,0
0,0,30503,1,Ashley Westwood (87 OG),Sam Allardyce,West Ham,2,5,33,54,10,4,26,11,Sunday 10 February 2013,13,18,18,11,1,2,2,"Christian Benteke (74 Pen),Charles N'Zogbia (79)",Paul Lambert,Aston Villa,3,5,0,1,0,0,Mark Clattenburg,2-1,1,3,2012-2013,6,5,4,4,28,29,10,9,Villa Park,2,3
1,0,31738,1,Edin Dzeko (39),Roberto Mancini,Man City,4,3,38,54,6,6,25,16,Saturday 9 February 2013,14,12,11,14,2,1,3,"Jason Puncheon (7),Steven Davis (22),Gareth Barry (48 OG)",Mauricio Pochettino,Southampton,3,6,0,0,0,0,Martin Atkinson,3-1,2,4,2012-2013,1,7,5,4,34,29,6,11,St. Mary's Stadium,2,1
1,3,41562,1,Shaun Maloney (58),Roberto Martinez,Wigan,7,5,21,16,6,10,14,17,Saturday 9 February 2013,13,9,10,12,0,1,4,"Ramires (23),Eden Hazard (56),Frank Lampard (86),Marko Marin (90+2)",Rafael Benitez,Chelsea,3,2,0,0,0,0,Mike Dean,4-1,8,5,2012-2013,3,8,6,12,14,31,9,20,Stamford Bridge,2,1
0,0,26816,0,,Martin Jol,Fulham,4,4,33,21,4,3,14,18,Saturday 9 February 2013,16,10,10,15,0,0,0,,Chris Hughton,Norwich,0,2,0,0,0,0,Howard Webb,0-0,4,1,2012-2013,2,7,1,4,17,21,3,11,Carrow Road,2,2
1,1,26737,1,Adrian Mariappa (83),Brian McDermott,Reading,3,3,56,28,3,11,19,30,Saturday 9 February 2013,5,10,9,5,1,1,2,"Robert Huth (67),Cameron Jerome (81)",Tony Pulis,Stoke,2,0,0,0,0,0,Michael Oliver,2-1,4,1,2012-2013,2,3,2,6,35,33,4,9,Britannia Stadium,0,2
1,0,46402,1,Santiago Cazorla (35),Arsène Wenger,Arsenal,2,2,50,10,2,11,6,36,Saturday 9 February 2013,13,6,6,12,0,0,0,,Martin O'Neill,Sunderland,1,5,0,0,1,0,Anthony Taylor,0-1,6,7,2012-2013,9,7,8,6,4,16,17,13,Stadium of Light,1,3
0,2,20529,1,Bobby Zamora (48),Harry Redknapp,QPR,4,8,17,23,2,5,10,11,Saturday 9 February 2013,11,9,8,9,0,0,4,"Michu (8, 67),Angel Rangel (18),Pablo Hernández (50)",Michael Laudrup,Swansea,0,3,0,0,0,0,Neil Swarbrick,4-1,5,2,2012-2013,6,2,4,9,19,32,10,11,Liberty Stadium,3,1
1,0,36244,1,Yoan Gouffran (24),Alan Pardew,Newcastle,4,4,45,56,5,11,16,12,Saturday 9 February 2013,11,6,5,10,0,1,2,"Gareth Bale (5, 78)",Andre Villas-Boas,Spurs,2,4,0,0,0,0,Phil Dowd,2-1,3,2,2012-2013,3,9,3,5,32,26,6,14,White Hart Lane,2,0
1,2,47301,2,"Daniel Sturridge (29),Steven Gerrard (73)",Brendan Rodgers,Liverpool,2,7,18,29,10,9,11,13,Sunday 3 February 2013,9,16,15,7,1,2,2,"Edin Dzeko (23),Sergio Agüero (78)",Roberto Mancini,Man City,2,0,0,0,0,0,Anthony Taylor,2-2,1,2,2012-2013,9,6,5,3,19,18,14,9,Etihad Stadium,4,2
1,0,24978,1,Gareth Bale (67),Andre Villas-Boas,Spurs,0,7,29,30,17,2,20,6,Sunday 3 February 2013,8,10,9,7,0,1,0,,Steve Clarke,West Brom,2,6,0,0,0,1,Mark Clattenburg,0-1,3,6,2012-2013,7,2,7,3,21,28,14,5,The Hawthorns,0,1
1,0,25670,1,Wayne Rooney (79),Alex Ferguson,Man Utd,4,3,59,35,8,5,21,15,Saturday 2 February 2013,15,10,10,14,0,2,0,,Martin Jol,Fulham,7,2,0,0,0,0,Kevin Friend,0-1,4,6,2012-2013,5,6,7,6,23,22,12,12,Craven Cottage,1,1
0,0,59872,0,,Tony Pulis,Stoke,9,2,35,28,1,11,11,26,Saturday 2 February 2013,13,3,3,12,0,0,1,Lukas Podolski (78),Arsène Wenger,Arsenal,2,2,0,0,0,0,Chris Foy,1-0,4,1,2012-2013,4,8,1,5,22,19,5,13,Emirates Stadium,3,0
3,3,38121,3,"Christian Benteke (2, 61),Gabriel Agbonlahor (24)",Paul Lambert,Aston Villa,4,2,92,29,2,15,5,29,Saturday 2 February 2013,23,7,7,21,0,1,3,"Victor Anichebe (21),Marouane Fellaini (69, 90+3)",David Moyes,Everton,5,5,0,0,0,0,Michael Jones,3-3,7,0,2012-2013,3,9,3,8,15,25,6,17,Goodison Park,4,1
2,2,52314,2,"Frank Lampard (55),Juan Mata (61)",Rafael Benitez,Chelsea,3,5,40,56,4,5,30,28,Saturday 2 February 2013,5,11,11,5,0,1,3,"Jonás Gutiérrez (41),Moussa Sissoko (68, 90)",Alan Pardew,Newcastle,0,3,0,0,0,0,Howard Webb,3-2,8,3,2012-2013,7,6,5,11,24,18,12,17,St. James' Park,3,2
0,2,23829,1,Craig Gardner (29 Pen),Martin O'Neill,Sunderland,1,2,41,42,8,6,27,28,Saturday 2 February 2013,15,13,11,13,0,1,2,"Jimmy Kébé (7, 85)",Brian McDermott,Reading,0,0,1,0,0,0,Lee Mason,2-1,2,5,2012-2013,4,7,6,3,24,35,10,10,Madejski Stadium,3,1
0,1,34962,0,,Michael Laudrup,Swansea,2,2,44,62,3,5,19,18,Saturday 2 February 2013,10,7,5,9,0,0,1,Andy Carroll (77),Sam Allardyce,West Ham,4,2,0,0,0,0,Lee Probert,1-0,6,3,2012-2013,5,7,3,7,31,6,8,14,Boleyn Ground,1,1
2,2,18598,2,"Rickie Lambert (64),Morgan Schneiderlin (85)",Mauricio Pochettino,Southampton,2,6,30,31,5,8,31,14,Saturday 2 February 2013,17,7,6,17,1,0,2,"Gary Caldwell (25),Shaun Maloney (90)",Roberto Martinez,Wigan,2,3,0,0,0,0,Andre Marriner,2-2,1,1,2012-2013,9,2,2,3,31,27,11,5,DW Stadium,2,0
0,0,17543,0,,Chris Hughton,Norwich,2,4,36,46,8,10,23,22,Saturday 2 February 2013,22,6,5,19,1,0,0,,Harry Redknapp,QPR,1,2,0,1,0,0,Jonathan Moss,0-0,4,6,2012-2013,3,8,6,5,24,18,9,13,Loftus Road Stadium,5,2
1,2,24791,1,Kevin Nolan (48),Sam Allardyce,West Ham,5,1,48,73,8,2,32,12,Wednesday 30 January 2013,11,8,7,9,1,1,3,"Dimitar Berbatov (10),Hugo Rodallega (49),Joey O'Brien (90+1 OG)",Martin Jol,Fulham,2,2,0,0,0,0,Chris Foy,3-1,3,3,2012-2013,7,8,5,5,40,26,12,13,Craven Cottage,0,2
0,2,75600,1,Jay Rodriguez (3),Mauricio Pochettino,Southampton,1,7,13,53,8,4,21,13,Wednesday 30 January 2013,11,10,6,11,1,0,2,"Wayne Rooney (8, 27)",Alex Ferguson,Man Utd,1,3,0,0,0,0,Lee Mason,2-1,4,3,2012-2013,9,5,4,5,21,22,13,10,Old Trafford,1,2
2,2,24097,2,"Juan Mata (45+1),Frank Lampard (66)",Rafael Benitez,Chelsea,0,3,28,50,6,0,10,17,Wednesday 30 January 2013,21,8,7,20,1,0,2,"Adam Le Fondre (87, 90+5)",Brian McDermott,Reading,5,4,0,0,0,0,Mark Halsey,2-2,0,2,2012-2013,8,3,4,2,30,16,12,5,Madejski Stadium,2,1
1,2,60089,2,"Luis Suárez (5),Jordan Henderson (60)",Brendan Rodgers,Liverpool,5,3,40,19,6,8,7,23,Wednesday 30 January 2013,11,9,7,10,0,0,2,"Olivier Giroud (64),Theo Walcott (67)",Arsène Wenger,Arsenal,3,1,0,0,0,0,Kevin Friend,2-2,4,2,2012-2013,5,8,5,6,17,28,10,14,Emirates Stadium,1,3
0,1,31376,1,Shane Long (65),Steve Clarke,West Brom,2,2,30,23,2,5,13,17,Wednesday 30 January 2013,15,10,9,13,0,0,2,"Leighton Baines (29, 45+2 Pen)",David Moyes,Everton,6,2,0,1,0,0,Michael Oliver,2-1,4,0,2012-2013,3,7,2,6,30,26,5,13,Goodison Park,2,0
1,1,26818,1,Gareth Bale (80),Andre Villas-Boas,Spurs,1,6,53,34,6,3,24,17,Wednesday 30 January 2013,15,15,15,15,0,0,1,Wes Hoolahan (32),Chris Hughton,Norwich,0,3,0,0,0,0,Neil Swarbrick,1-1,2,3,2012-2013,3,7,4,1,31,17,7,8,Carrow Road,1,4
1,0,30334,2,"Papiss Demba Cissé (19),Yohan Cabaye (31)",Alan Pardew,Newcastle,2,4,65,70,4,3,17,18,Tuesday 29 January 2013,11,15,14,10,1,1,1,Christian Benteke (49 Pen),Paul Lambert,Aston Villa,2,2,0,1,0,0,Mike Dean,1-2,4,2,2012-2013,5,5,3,5,26,37,8,10,Villa Park,2,5
0,0,17894,0,,Roberto Mancini,Man City,3,4,12,46,10,2,21,7,Tuesday 29 January 2013,10,9,9,9,1,0,0,,Harry Redknapp,QPR,1,1,0,0,0,0,Phil Dowd,0-0,1,4,2012-2013,9,2,4,1,32,16,13,3,Loftus Road Stadium,2,2
2,0,24421,2,"James McArthur (50),Franco Di Santo (61)",Roberto Martinez,Wigan,2,2,19,18,1,0,19,20,Tuesday 29 January 2013,10,12,12,9,0,0,2,"Ryan Shawcross (23),Peter Crouch (48)",Tony Pulis,Stoke,4,1,0,0,0,0,Michael Jones,2-2,1,4,2012-2013,5,5,6,3,27,21,11,8,Britannia Stadium,1,1
0,0,35628,0,,Michael Laudrup,Swansea,1,5,35,22,4,3,11,14,Tuesday 29 January 2013,12,13,13,10,1,0,0,,Martin O'Neill,Sunderland,1,1,0,0,0,0,Andre Marriner,0-0,0,4,2012-2013,8,2,4,0,23,25,12,2,Stadium of Light,2,1
0,5,60081,1,Jack Collison (18),Sam Allardyce,West Ham,10,3,42,26,5,13,10,24,Wednesday 23 January 2013,11,9,7,9,0,0,5,"Lukas Podolski (22),Olivier Giroud (47, 57),Santiago Cazorla (53),Theo Walcott (54)",Arsène Wenger,Arsenal,5,2,0,0,0,0,Andre Marriner,5-1,4,2,2012-2013,3,4,4,10,24,11,7,14,Emirates Stadium,1,0
0,0,28359,0,,David Moyes,Everton,8,2,26,40,6,10,19,17,Monday 21 January 2013,11,14,14,10,0,0,0,,Mauricio Pochettino,Southampton,3,1,0,0,0,0,Neil Swarbrick,0-0,3,5,2012-2013,2,4,5,4,25,26,7,8,St. Mary's Stadium,1,2
1,1,35956,1,Robin van Persie (25),Alex Ferguson,Man Utd,11,1,40,31,4,9,13,27,Sunday 20 January 2013,14,8,8,15,0,1,1,Clint Dempsey (90+3),Andre Villas-Boas,Spurs,7,1,0,0,0,0,Chris Foy,1-1,7,1,2012-2013,2,6,2,8,26,24,4,14,White Hart Lane,4,2
1,1,41784,1,Theo Walcott (58),Arsène Wenger,Arsenal,2,2,30,30,9,3,20,16,Sunday 20 January 2013,11,10,8,10,0,0,2,"Juan Mata (6),Frank Lampard (16 Pen)",Rafael Benitez,Chelsea,5,5,0,1,0,0,Martin Atkinson,2-1,4,5,2012-2013,4,5,6,7,17,23,10,12,Stamford Bridge,1,2
2,2,25583,2,"Christian Benteke (12),Gabriel Agbonlahor (31)",Paul Lambert,Aston Villa,8,4,44,27,8,8,14,27,Saturday 19 January 2013,10,8,8,10,0,0,2,"Chris Brunt (49),Peter Odemwingie (84)",Steve Clarke,West Brom,3,2,0,0,0,0,Lee Probert,2-2,4,4,2012-2013,5,15,6,6,20,22,11,21,The Hawthorns,3,3
