assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
2,1,37619,2,"Darren Bent (47, 68)",Gerard Houllier,Aston Villa,4,4,31,31,7,5,19,15,Saturday 2 April 2011,17,13,13,14,1,0,2,"Leon Osman (38),Leighton Baines (83 Pen)",David Moyes,Everton,7,2,0,1,0,0,Michael Jones,2-2,2,0,2010-2011,4,5,2,5,25,24,6,10,Goodison Park,2,3
1,4,49939,1,Sylvain Ebanks-Blake (58),Mick McCarthy,Wolves,5,7,30,29,3,5,28,19,Saturday 2 April 2011,10,18,17,8,0,1,4,"Kevin Nolan (22),Shola Ameobi (45),Peter Løvenkrands (50),Jonás Gutiérrez (90+3)",Alan Pardew,Newcastle,3,3,0,0,0,0,Mike Dean,4-1,4,1,2010-2011,5,5,3,8,21,25,8,13,St. James' Park,3,5
1,1,27508,1,Didier Drogba (33),Carlo Ancelotti,Chelsea,3,10,27,61,12,5,23,12,Saturday 2 April 2011,11,10,10,11,0,0,1,Jonathan Walters (8),Tony Pulis,Stoke,1,0,0,0,0,0,Peter Walton,1-1,4,4,2010-2011,13,6,5,5,30,16,18,11,Britannia Stadium,2,1
1,0,26196,1,Martin Skrtel (50),Kenny Dalglish,Liverpool,5,0,29,21,5,0,14,16,Saturday 2 April 2011,14,10,9,11,0,0,2,"Chris Brunt (62 Pen, 88 Pen)",Roy Hodgson,West Brom,3,1,0,2,0,0,Martin Atkinson,2-1,10,6,2010-2011,5,4,8,10,20,20,13,14,The Hawthorns,3,2
0,0,18578,0,,Harry Redknapp,Spurs,4,3,31,15,2,8,14,21,Saturday 2 April 2011,13,12,11,12,0,3,0,,Roberto Martinez,Wigan,0,2,0,0,0,0,Andre Marriner,0-0,3,4,2010-2011,4,10,4,3,24,22,8,13,DW Stadium,1,1
1,0,34546,4,"Wayne Rooney (65, 73, 79 Pen),Javier Hernández (84)",Alex Ferguson,Man Utd,3,6,39,54,16,0,33,16,Saturday 2 April 2011,10,12,10,7,1,2,2,"Mark Noble (11 Pen, 25 Pen)",Avram Grant,West Ham,1,2,1,2,0,0,Lee Mason,2-4,1,4,2010-2011,9,4,8,3,17,24,17,7,Boleyn Ground,2,1
0,2,41741,0,,Roberto Mancini,Man City,9,2,33,21,1,5,13,24,Sunday 20 March 2011,14,15,15,13,1,0,2,"David Luiz (78),Ramires (90+2)",Carlo Ancelotti,Chelsea,0,3,0,0,0,0,Chris Foy,2-0,2,1,2010-2011,2,7,1,4,19,31,3,11,Stamford Bridge,4,2
1,0,47207,2,"Dirk Kuyt (33 Pen),Luis Suárez (77)",Kenny Dalglish,Liverpool,1,1,34,18,5,3,10,18,Sunday 20 March 2011,9,12,8,9,0,0,0,,Steve Bruce,Sunderland,2,1,1,0,0,1,Kevin Friend,0-2,1,4,2010-2011,5,4,7,1,27,22,12,5,Stadium of Light,3,2
1,2,33239,1,Clint Dempsey (62),Mark Hughes,Fulham,5,6,51,41,5,7,17,17,Saturday 19 March 2011,19,15,15,16,0,0,2,"Seamus Coleman (36),Louis Saha (49)",David Moyes,Everton,2,1,0,0,0,0,Michael Oliver,2-1,3,1,2010-2011,6,2,2,7,16,24,8,9,Goodison Park,0,2
0,0,38965,1,Matthew Jarvis (38),Mick McCarthy,Wolves,4,1,44,20,3,8,12,26,Saturday 19 March 2011,19,17,15,19,1,0,0,,Gerard Houllier,Aston Villa,9,4,0,0,0,0,Phil Dowd,0-1,2,2,2010-2011,4,5,3,2,13,29,7,7,Villa Park,3,1
0,0,27209,2,"Charlie Adam (25 Pen, 29)",Ian Holloway,Blackpool,6,1,58,17,3,8,4,25,Saturday 19 March 2011,12,17,14,12,0,1,2,"Christopher Samba (49),Junior Hoilett (90+3)",Steve Kean,Blackburn,3,1,1,0,0,0,Howard Webb,2-2,2,4,2010-2011,2,14,6,5,20,31,8,19,Ewood Park,1,1
0,0,75486,0,,Owen Coyle,Bolton,3,4,46,28,5,12,18,20,Saturday 19 March 2011,11,9,7,10,0,0,1,Dimitar Berbatov (88),Alex Ferguson,Man Utd,0,4,0,0,0,1,Andre Marriner,1-0,5,2,2010-2011,7,7,2,6,20,30,9,13,Old Trafford,0,0
0,2,27505,0,,Alan Pardew,Newcastle,0,8,31,39,7,3,24,13,Saturday 19 March 2011,11,19,17,9,2,3,4,"Jonathan Walters (28),Jermaine Pennant (46),Danny Higginbotham (49),Ricardo Fuller (90+2)",Tony Pulis,Stoke,2,5,0,0,0,0,Lee Mason,4-0,2,4,2010-2011,3,2,4,6,29,20,7,8,Britannia Stadium,1,1
1,2,25729,2,"Andrey Arshavin (70),Robin van Persie (78)",Arsène Wenger,Arsenal,1,4,17,44,7,2,35,9,Saturday 19 March 2011,7,10,9,6,0,1,2,"Steven Reid (3),Peter Odemwingie (58)",Roy Hodgson,West Brom,3,5,0,0,0,0,Stuart Attwell,2-2,0,4,2010-2011,7,1,6,2,29,15,13,3,The Hawthorns,3,1
1,1,16421,1,Liam Ridgewell (6),Alex McLeish,Birmingham,8,2,34,29,4,9,10,18,Saturday 19 March 2011,14,13,11,14,1,0,2,"Tom Cleverley (25),Maynor Figueroa (90+2)",Roberto Martinez,Wigan,1,1,0,0,0,0,Lee Probert,2-1,8,4,2010-2011,5,4,5,10,20,29,10,14,DW Stadium,1,3
0,0,36010,0,,Avram Grant,West Ham,7,0,41,22,2,6,8,20,Saturday 19 March 2011,14,6,6,12,1,0,0,,Harry Redknapp,Spurs,0,1,0,0,0,0,Mike Dean,0-0,9,5,2010-2011,5,15,5,9,21,36,10,24,White Hart Lane,4,0
1,0,33974,1,Jean Beausejour (17),Alex McLeish,Birmingham,8,0,49,26,1,9,10,31,Wednesday 9 March 2011,14,8,8,13,2,0,1,John Heitinga (35),David Moyes,Everton,3,0,0,0,0,0,Peter Walton,1-1,8,2,2010-2011,3,5,3,9,22,33,6,14,Goodison Park,3,1
2,1,15584,3,"John Terry (20),Frank Lampard (63 Pen, 66)",Carlo Ancelotti,Chelsea,2,6,31,41,13,3,14,25,Monday 7 March 2011,9,5,3,9,1,0,1,Jason Puncheon (86),Ian Holloway,Blackpool,3,0,1,0,0,0,Mike Dean,1-3,3,6,2010-2011,5,8,9,4,19,23,14,12,Bloomfield Road,0,0
2,2,28669,3,"Jermain Defoe (30, 35),Roman Pavlyuchenko (48)",Harry Redknapp,Spurs,6,7,53,26,4,7,11,24,Sunday 6 March 2011,11,11,10,8,0,1,3,"Kevin Doyle (20, 40 Pen),Steven Fletcher (87)",Mick McCarthy,Wolves,2,0,0,1,0,0,Mark Halsey,3-3,1,5,2010-2011,5,8,8,4,16,23,13,12,Molineux Stadium,3,0
1,1,44753,1,Javier Hernández (90+2),Alex Ferguson,Man Utd,2,3,27,29,4,6,24,13,Sunday 6 March 2011,13,12,10,12,1,0,3,"Dirk Kuyt (34, 39, 65)",Kenny Dalglish,Liverpool,3,0,0,0,0,0,Phil Dowd,3-1,3,1,2010-2011,6,8,3,6,19,20,9,14,Anfield,3,2
0,1,44864,0,,Roberto Martinez,Wigan,3,3,21,19,6,4,19,15,Saturday 5 March 2011,9,18,18,9,1,2,1,David Silva (38),Roberto Mancini,Man City,3,1,0,0,0,0,Stuart Attwell,1-0,1,2,2010-2011,8,3,2,2,23,18,10,5,Etihad Stadium,1,3
0,0,60081,0,,Steve Bruce,Sunderland,0,0,27,23,6,5,10,24,Saturday 5 March 2011,10,13,13,9,0,0,0,,Arsène Wenger,Arsenal,5,6,0,0,0,0,Anthony Taylor,0-0,7,3,2010-2011,5,7,3,7,19,24,8,14,Emirates Stadium,3,3
2,1,22533,2,"Darren Bent (15),Marc Albrighton (64)",Gerard Houllier,Aston Villa,8,3,50,39,5,8,19,28,Saturday 5 March 2011,13,19,18,10,0,1,3,"Gary Cahill (45+2, 75),Ivan Klasnic (86)",Owen Coyle,Bolton,3,2,1,0,0,0,Kevin Friend,3-2,1,3,2010-2011,4,5,6,4,27,27,10,9,Macron Stadium,2,5
1,2,25687,2,"Brede Hangeland (45+1 OG),Junior Hoilett (65)",Steve Kean,Blackburn,8,5,47,46,7,9,23,19,Saturday 5 March 2011,19,12,12,16,0,1,3,"Damien Duff (37, 59),Bobby Zamora (89 Pen)",Mark Hughes,Fulham,1,2,0,1,1,0,Mark Clattenburg,3-2,4,4,2010-2011,3,5,6,8,26,25,9,13,Craven Cottage,3,2
2,0,50128,2,"Leon Osman (31),Phil Jagielka (36)",David Moyes,Everton,4,5,46,29,4,5,17,31,Saturday 5 March 2011,16,12,12,15,1,0,1,Leon Best (23),Alan Pardew,Newcastle,2,6,0,0,0,0,Howard Webb,1-2,4,5,2010-2011,5,6,7,3,20,23,12,9,St. James' Park,4,2
0,2,33066,0,,Tony Pulis,Stoke,6,2,35,35,3,7,19,12,Saturday 5 March 2011,11,14,13,10,2,3,3,"Demba Ba (21),Manuel da Costa (29),Thomas Hitzlsperger (83)",Avram Grant,West Ham,1,4,0,0,0,0,Andre Marriner,3-0,5,4,2010-2011,3,10,4,7,17,20,7,17,Boleyn Ground,3,0
3,1,27013,3,"Youssouf Mulumbu (47),James Morrison (58),Paul Scharner (72)",Roy Hodgson,West Brom,1,1,34,37,3,7,15,29,Saturday 5 March 2011,10,10,10,10,0,1,1,Jean Beausejour (48),Alex McLeish,Birmingham,2,1,0,0,0,0,Michael Jones,1-3,3,2,2010-2011,4,6,5,4,27,24,9,10,St. Andrew's Stadium,1,3
1,1,41825,1,Wayne Rooney (29),Alex Ferguson,Man Utd,5,3,29,22,2,10,17,23,Tuesday 1 March 2011,14,10,10,9,0,0,2,"David Luiz (54),Frank Lampard (79 Pen)",Carlo Ancelotti,Chelsea,2,1,0,1,1,0,Martin Atkinson,2-1,6,1,2010-2011,5,8,2,8,16,18,7,16,Stamford Bridge,1,3
1,1,25019,1,Carlos Vela (87),Roy Hodgson,West Brom,2,1,40,33,0,4,12,8,Monday 28 February 2011,17,16,16,14,2,0,1,Rory Delap (53),Tony Pulis,Stoke,1,4,0,0,0,0,Michael Oliver,1-1,2,10,2010-2011,6,3,11,3,30,27,17,6,Britannia Stadium,2,2
1,1,43077,1,Damien Duff (48),Mark Hughes,Fulham,0,2,36,28,1,10,21,14,Sunday 27 February 2011,13,16,17,12,0,0,1,Mario Balotelli (26),Roberto Mancini,Man City,1,2,0,0,0,0,Peter Walton,1-1,3,3,2010-2011,5,10,4,4,19,24,9,14,Etihad Stadium,2,1
1,2,34941,1,Glen Johnson (84),Kenny Dalglish,Liverpool,5,7,31,48,8,6,25,20,Sunday 27 February 2011,8,13,13,6,0,4,3,"Scott Parker (22),Demba Ba (45),Carlton Cole (90+1)",Avram Grant,West Ham,1,0,0,0,0,0,Mark Halsey,3-1,5,5,2010-2011,4,7,6,8,31,22,10,15,Boleyn Ground,1,0
1,2,34309,1,Nikola Kalinic (81),Steve Kean,Blackburn,5,0,30,10,2,10,10,18,Saturday 26 February 2011,12,5,5,10,1,0,4,"Ashley Young (49 Pen, 82),Grant Hanley (62 OG),Stewart Downing (64)",Gerard Houllier,Aston Villa,1,1,0,1,1,0,Martin Atkinson,4-1,6,1,2010-2011,3,8,3,9,18,28,6,17,Villa Park,2,0
0,2,37776,0,,Steve Bruce,Sunderland,4,5,30,46,1,4,9,16,Saturday 26 February 2011,10,12,12,9,1,1,2,"Jermaine Beckford (8, 39)",David Moyes,Everton,4,2,0,0,0,0,Stuart Attwell,2-0,3,4,2010-2011,5,7,4,6,27,20,9,13,Goodison Park,0,0
1,1,48062,1,Daniel Sturridge (38),Owen Coyle,Bolton,2,6,32,26,5,3,20,19,Saturday 26 February 2011,14,10,9,14,0,0,1,Kevin Nolan (13),Alan Pardew,Newcastle,2,6,0,0,0,1,Chris Foy,1-1,2,4,2010-2011,9,6,5,4,26,18,14,10,St. James' Park,2,0
4,0,18140,4,"Javier Hernández (17, 74),Wayne Rooney (84),Fabio (87)",Alex Ferguson,Man Utd,2,3,29,24,3,8,15,24,Saturday 26 February 2011,11,13,11,11,0,0,0,,Roberto Martinez,Wigan,1,2,0,0,0,0,Mark Clattenburg,0-4,4,5,2010-2011,7,5,8,4,22,23,15,9,DW Stadium,1,0
0,3,29086,0,,Ian Holloway,Blackpool,7,4,52,38,4,11,8,36,Saturday 26 February 2011,10,17,16,10,1,0,4,"Matthew Jarvis (2),Jamie O'Hara (54),Sylvain Ebanks-Blake (78, 90)",Mick McCarthy,Wolves,3,3,0,0,1,0,Neil Swarbrick,4-0,3,0,2010-2011,2,4,0,7,20,36,2,11,Molineux Stadium,1,1
0,1,60041,0,,Tony Pulis,Stoke,1,4,27,24,3,5,10,9,Wednesday 23 February 2011,9,8,7,8,0,0,1,Sébastien Squillaci (8),Arsène Wenger,Arsenal,7,3,0,0,0,0,Peter Walton,1-0,3,1,2010-2011,3,5,1,4,18,22,4,9,Emirates Stadium,2,1
0,1,16069,1,Craig Cathcart (90+3 OG),Harry Redknapp,Spurs,2,5,15,42,7,1,21,10,Tuesday 22 February 2011,8,12,10,6,0,1,3,"Charlie Adam (18 Pen),DJ Campbell (44),Brett Ormerod (80)",Ian Holloway,Blackpool,3,0,0,1,0,0,Chris Foy,3-1,1,2,2010-2011,15,4,5,5,34,17,20,9,Bloomfield Road,0,2
1,0,26170,1,Jamie O'Hara (39),Mick McCarthy,Wolves,3,1,42,26,1,12,19,23,Sunday 20 February 2011,6,9,9,5,0,2,1,Carlos Vela (90+2),Roy Hodgson,West Brom,2,6,0,0,0,0,Mike Dean,1-1,6,0,2010-2011,4,7,1,8,22,25,5,15,The Hawthorns,0,0
2,0,28270,2,"Peter Løvenkrands (2),Leon Best (50)",Alan Pardew,Newcastle,3,3,37,36,6,4,13,22,Tuesday 15 February 2011,14,14,12,13,1,0,0,,Alex McLeish,Birmingham,5,8,0,0,0,0,Lee Mason,0-2,3,2,2010-2011,4,6,4,3,23,25,8,9,St. Andrew's Stadium,3,1
0,0,25685,0,,Carlo Ancelotti,Chelsea,3,4,21,50,6,4,26,16,Monday 14 February 2011,13,11,11,10,0,0,0,,Mark Hughes,Fulham,3,1,0,1,0,0,Mike Dean,0-0,5,4,2010-2011,18,5,3,5,28,19,21,10,Craven Cottage,1,2
0,2,22986,0,,David Moyes,Everton,2,2,35,34,4,4,24,19,Sunday 13 February 2011,12,15,15,10,0,0,2,"Gary Cahill (10),Daniel Sturridge (67)",Owen Coyle,Bolton,4,1,0,0,0,0,Lee Probert,2-0,1,2,2010-2011,5,5,2,3,33,22,7,8,Macron Stadium,0,1
1,1,40986,2,"Michael Dawson (44),Niko Kranjcar (57)",Harry Redknapp,Spurs,5,3,40,15,3,2,10,17,Saturday 12 February 2011,14,16,14,11,1,2,1,Asamoah Gyan (11),Steve Bruce,Sunderland,2,2,0,0,0,0,Michael Jones,1-2,4,2,2010-2011,6,8,4,5,19,25,10,13,Stadium of Light,4,2
0,2,60050,0,,Mick McCarthy,Wolves,3,2,27,28,6,3,15,17,Saturday 12 February 2011,9,15,14,8,0,0,2,"Robin van Persie (16, 56)",Arsène Wenger,Arsenal,4,2,0,0,0,0,Chris Foy,2-0,6,0,2010-2011,2,10,0,8,22,16,2,18,Emirates Stadium,1,0
0,0,23660,0,,Tony Pulis,Stoke,1,3,53,44,5,3,16,29,Saturday 12 February 2011,17,16,13,17,2,2,1,Nikola Zigic (90+3),Alex McLeish,Birmingham,0,0,0,0,0,0,Mark Halsey,1-0,3,4,2010-2011,9,5,4,4,15,20,13,9,St. Andrew's Stadium,0,1
0,0,26781,0,,Alan Pardew,Newcastle,1,6,21,37,11,2,33,14,Saturday 12 February 2011,11,12,12,11,1,1,0,,Steve Kean,Blackburn,1,3,0,0,0,0,Stuart Attwell,0-0,0,2,2010-2011,7,6,2,0,33,25,9,6,Ewood Park,3,1
1,1,16000,1,Gabriel Agbonlahor (10),Gerard Houllier,Aston Villa,5,2,33,28,8,4,28,27,Saturday 12 February 2011,14,14,14,14,0,1,1,Elliot Grandin (14),Ian Holloway,Blackpool,3,3,0,0,1,0,Howard Webb,1-1,0,1,2010-2011,3,11,2,1,20,32,5,12,Bloomfield Road,1,2
1,0,44609,1,Steve Gohouri (65),Roberto Martinez,Wigan,5,5,33,16,5,8,12,13,Saturday 12 February 2011,17,11,10,14,1,0,1,Raul Meireles (24),Kenny Dalglish,Liverpool,3,0,0,0,0,0,Kevin Friend,1-1,3,1,2010-2011,7,9,2,4,18,26,9,13,Anfield,3,1
2,2,23916,3,"Demba Ba (50, 83),Carlton Cole (58)",Avram Grant,West Ham,3,4,23,42,8,4,26,9,Saturday 12 February 2011,14,12,12,13,0,0,3,"Graham Dorrans (3),Jerome Thomas (8),Winston Reid (32 OG)",Michael Appleton,West Brom,3,3,0,0,0,0,Lee Mason,3-3,8,5,2010-2011,8,5,10,10,24,25,18,15,The Hawthorns,3,2
1,2,75322,1,David Silva (65),Roberto Mancini,Man City,1,6,31,19,6,4,19,21,Saturday 12 February 2011,13,16,15,13,0,0,2,"Nani (41),Wayne Rooney (78)",Alex Ferguson,Man Utd,3,2,0,0,0,0,Andre Marriner,2-1,3,2,2010-2011,5,5,3,5,21,19,8,10,Old Trafford,2,2
1,0,41829,1,Raul Meireles (69),Kenny Dalglish,Liverpool,5,2,25,20,3,4,15,15,Sunday 6 February 2011,10,10,10,10,1,1,0,,Carlo Ancelotti,Chelsea,2,3,0,0,0,0,Andre Marriner,0-1,1,2,2010-2011,3,13,3,1,14,25,6,14,Stamford Bridge,1,1
1,0,32927,1,Nikola Zigic (65),Alex McLeish,Birmingham,6,0,56,30,4,5,22,32,Sunday 6 February 2011,13,18,17,12,0,0,0,,Avram Grant,West Ham,5,2,0,0,0,0,Chris Foy,0-1,4,1,2010-2011,6,7,2,4,18,24,8,11,Boleyn Ground,1,3
1,2,28811,1,Nani (3),Alex Ferguson,Man Utd,3,3,18,38,6,4,29,18,Saturday 5 February 2011,13,9,8,12,2,0,2,"George Elokobi (10),Kevin Doyle (40)",Mick McCarthy,Wolves,3,2,0,0,0,0,Michael Oliver,2-1,2,3,2010-2011,8,1,4,4,36,22,12,5,Molineux Stadium,2,2
1,1,35899,2,"Andrew Johnson (52),Clint Dempsey (78)",Mark Hughes,Fulham,3,4,32,26,6,3,16,14,Saturday 5 February 2011,12,15,15,10,0,0,2,"John Pantsil (13 OG),Kyle Walker (72)",Gerard Houllier,Aston Villa,1,2,0,0,0,0,Lee Mason,2-2,2,3,2010-2011,5,5,6,3,27,35,11,8,Villa Park,2,3
1,4,38202,3,"Alex Baptiste (37),Jason Puncheon (62),Charlie Adam (64)",Ian Holloway,Blackpool,8,5,40,33,5,9,16,21,Saturday 5 February 2011,18,12,9,14,0,1,5,"Louis Saha (20, 47, 76, 84),Jermaine Beckford (80)",David Moyes,Everton,2,2,0,0,0,0,Kevin Friend,5-3,3,1,2010-2011,2,6,4,10,30,25,6,16,Goodison Park,1,0
0,1,46846,0,,Roberto Di Matteo,West Brom,4,3,16,19,8,8,18,12,Saturday 5 February 2011,11,14,10,9,1,1,3,"Carlos Tévez (17 Pen, 22, 39 Pen)",Roberto Mancini,Man City,1,3,0,2,0,0,Martin Atkinson,3-0,5,5,2010-2011,9,4,4,8,18,18,13,12,Etihad Stadium,2,1
4,0,51561,4,"Theo Walcott (1),Johan Djourou (3),Robin van Persie (10, 26)",Arsène Wenger,Arsenal,5,3,34,11,6,12,9,26,Saturday 5 February 2011,15,15,14,12,0,2,4,"Joey Barton (68 Pen, 83 Pen),Leon Best (75),Cheick Tioté (87)",Alan Pardew,Newcastle,5,7,0,2,1,0,Phil Dowd,4-4,5,3,2010-2011,3,10,7,9,11,15,10,19,St. James' Park,3,2
1,1,36197,1,Daniel Sturridge (55),Owen Coyle,Bolton,5,4,37,57,6,6,20,19,Saturday 5 February 2011,18,12,12,14,2,0,2,"Rafael van der Vaart (6 Pen),Niko Kranjcar (90+2)",Harry Redknapp,Spurs,0,4,0,2,0,0,Mark Clattenburg,2-1,5,0,2010-2011,7,7,1,7,24,22,8,14,White Hart Lane,3,1
2,2,18567,3,"Jason Roberts (23),Christopher Samba (58),David Dunn (81 Pen)",Steve Kean,Blackburn,0,4,16,42,9,4,26,7,Saturday 5 February 2011,14,13,11,12,1,1,4,"James McCarthy (35, 56),Hugo Rodallega (50),Ben Watson (65 Pen)",Roberto Martinez,Wigan,4,3,1,1,0,0,Mike Dean,4-3,3,1,2010-2011,5,5,4,7,24,32,9,12,DW Stadium,2,1
2,3,26008,2,"Kieran Richardson (2),Asamoah Gyan (48)",Steve Bruce,Sunderland,4,3,46,33,4,12,12,23,Saturday 5 February 2011,16,8,8,16,1,1,3,"John Carew (32),Robert Huth (83, 90+3)",Tony Pulis,Stoke,1,2,0,0,0,0,Lee Probert,3-2,2,3,2010-2011,5,7,5,5,25,34,10,12,Britannia Stadium,3,1
1,0,23253,1,Peter Crouch (4),Harry Redknapp,Spurs,6,2,50,26,4,4,16,27,Wednesday 2 February 2011,12,13,12,10,1,0,0,,Steve Kean,Blackburn,1,1,0,0,0,0,Andre Marriner,0-1,7,2,2010-2011,1,5,3,7,26,27,4,12,Ewood Park,1,2
2,0,15095,3,"Victor Obinna (24, 44),Robbie Keane (37)",Avram Grant,West Ham,8,2,61,37,6,9,13,27,Wednesday 2 February 2011,14,10,10,12,2,1,1,Charlie Adam (42),Ian Holloway,Blackpool,2,3,0,0,0,0,Stuart Attwell,1-3,3,6,2010-2011,3,9,8,4,25,26,11,13,Bloomfield Road,1,0
0,0,18944,0,,Mick McCarthy,Wolves,3,5,42,55,3,8,17,25,Wednesday 2 February 2011,8,15,15,7,0,0,1,Daniel Sturridge (90+3),Owen Coyle,Bolton,4,4,0,0,0,0,Peter Walton,1-0,4,1,2010-2011,7,6,1,4,24,27,8,10,Macron Stadium,3,1
0,1,25620,0,,Alan Pardew,Newcastle,4,1,22,31,7,5,14,13,Wednesday 2 February 2011,20,15,15,20,0,1,1,Damien Duff (67),Mark Hughes,Fulham,0,6,0,0,0,0,Michael Jones,1-0,8,3,2010-2011,1,3,3,9,25,17,4,12,Craven Cottage,3,0
0,1,40254,0,,Tony Pulis,Stoke,4,1,29,21,0,7,14,19,Wednesday 2 February 2011,8,6,6,8,0,0,2,"Raul Meireles (47),Luis Suárez (79)",Kenny Dalglish,Liverpool,2,1,0,0,0,0,Anthony Taylor,2-0,4,1,2010-2011,6,4,1,7,30,27,7,11,Anfield,4,1
1,1,24379,2,"Carlos Tévez (4),Aleksandar Kolarov (41)",Roberto Mancini,Man City,4,4,53,38,4,5,15,29,Wednesday 2 February 2011,12,9,6,8,0,0,2,"Nikola Zigic (23),Craig Gardner (77 Pen)",Alex McLeish,Birmingham,2,1,0,1,0,0,Kevin Friend,2-2,3,5,2010-2011,4,9,7,5,25,37,11,14,St. Andrew's Stadium,2,0
1,3,75256,1,Darren Bent (58),Gerard Houllier,Aston Villa,6,3,24,17,5,5,21,17,Tuesday 1 February 2011,7,8,7,7,0,1,3,"Wayne Rooney (1, 45+1),Nemanja Vidic (63)",Alex Ferguson,Man Utd,5,4,0,0,0,0,Chris Foy,3-1,7,3,2010-2011,5,7,4,10,19,17,9,17,Old Trafford,0,0
0,2,25358,2,"Charles N'Zogbia (20),Ben Watson (43)",Roberto Martinez,Wigan,4,3,37,15,5,8,7,20,Tuesday 1 February 2011,13,14,10,11,0,1,2,"Peter Odemwingie (5),Marc-Antoine Fortuné (79)",Roberto Di Matteo,West Brom,2,3,0,0,0,0,Phil Dowd,2-2,4,3,2010-2011,5,11,5,6,19,20,10,17,The Hawthorns,5,4
0,1,60014,1,Louis Saha (24),David Moyes,Everton,3,3,20,33,7,5,11,9,Tuesday 1 February 2011,16,13,12,14,2,0,2,"Andrey Arshavin (70),Laurent Koscielny (75)",Arsène Wenger,Arsenal,2,1,0,0,0,0,Lee Mason,2-1,4,2,2010-2011,2,9,3,6,16,24,5,15,Emirates Stadium,5,3
2,1,37855,4,"Frank Lampard (15 Pen),Salomon Kalou (23),John Terry (60),Nicolas Anelka (90+3)",Carlo Ancelotti,Chelsea,1,5,15,39,6,0,17,11,Tuesday 1 February 2011,13,10,9,11,1,0,2,"Phil Bardsley (4),Kieran Richardson (26)",Steve Bruce,Sunderland,5,2,1,0,0,0,Mark Halsey,2-4,2,9,2010-2011,9,2,14,4,25,17,23,6,Stadium of Light,2,1
0,0,40466,0,,Mark Hughes,Fulham,4,1,31,32,2,6,13,14,Wednesday 26 January 2011,13,11,10,13,1,0,1,John Pantsil (52 OG),Kenny Dalglish,Liverpool,0,6,0,0,0,0,Lee Probert,1-0,3,5,2010-2011,5,7,6,3,36,24,11,10,Anfield,1,0
0,1,16442,2,"Gabriel Agbonlahor (50),Ashley Young (61 Pen)",Gerard Houllier,Aston Villa,5,3,33,21,3,5,22,21,Tuesday 25 January 2011,13,10,9,9,0,0,1,James McCarthy (80),Roberto Martinez,Wigan,2,0,1,0,0,0,Jonathan Moss,1-2,5,6,2010-2011,1,10,8,6,14,30,9,16,DW Stadium,3,2
3,1,15574,3,"Dimitar Berbatov (72, 88),Javier Hernández (74)",Alex Ferguson,Man Utd,1,7,33,43,8,6,34,16,Tuesday 25 January 2011,10,13,12,9,0,1,2,"Craig Cathcart (15),DJ Campbell (43)",Ian Holloway,Blackpool,3,0,0,0,0,0,Peter Walton,2-3,2,7,2010-2011,6,3,10,3,30,20,16,6,Bloomfield Road,2,1
1,0,22837,4,"Didier Drogba (11),Florent Malouda (41),Nicolas Anelka (56),Ramires (74)",Carlo Ancelotti,Chelsea,5,4,38,28,3,4,10,20,Monday 24 January 2011,5,8,7,4,0,1,0,,Owen Coyle,Bolton,2,4,0,0,0,0,Chris Foy,0-4,4,5,2010-2011,3,3,9,4,38,24,12,7,Macron Stadium,0,0
0,1,24057,0,,Roberto Di Matteo,West Brom,4,12,39,33,9,9,13,17,Sunday 23 January 2011,7,4,1,6,0,0,2,"Gabriel Tamas (41 OG),Junior Hoilett (47)",Steve Kean,Blackburn,2,1,0,0,0,0,Mark Clattenburg,2-0,5,6,2010-2011,6,8,7,6,34,29,13,14,Ewood Park,1,0
0,0,37315,0,,Roberto Mancini,Man City,0,11,25,45,13,2,19,22,Saturday 22 January 2011,12,12,12,11,1,1,1,Darren Bent (18),Gerard Houllier,Aston Villa,2,1,0,0,0,0,Howard Webb,1-0,6,2,2010-2011,10,2,3,7,28,29,13,9,Villa Park,1,1
0,3,59552,0,,Roberto Martinez,Wigan,5,1,33,10,1,8,6,17,Saturday 22 January 2011,14,7,7,11,0,1,3,"Robin van Persie (21, 58, 85)",Arsène Wenger,Arsenal,3,4,0,1,1,0,Kevin Friend,3-0,7,0,2010-2011,2,9,0,10,16,21,2,19,Emirates Stadium,1,0
2,0,16037,2,"Kieran Richardson (15, 36)",Steve Bruce,Sunderland,3,1,34,37,4,10,15,29,Saturday 22 January 2011,15,14,13,12,3,1,1,Charlie Adam (86 Pen),Ian Holloway,Blackpool,6,1,0,1,0,0,Lee Mason,1-2,7,3,2010-2011,7,3,5,8,25,24,12,11,Bloomfield Road,0,2
