assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
1,0,25079,3,"Christian Eriksen (6),Harry Kane (15, 64 Pen)",Mauricio Pochettino,Spurs,3,3,31,12,3,6,7,17,Saturday 31 January 2015,13,8,7,14,1,1,0,,Tony Pulis,West Brom,1,2,1,0,0,0,Kevin Friend,0-3,4,1,2014-2015,7,5,4,4,18,21,11,9,The Hawthorns,1,2
2,0,23925,3,"Rémy Cabella (40),Sammy Ameobi (50),Yoan Gouffran (78)",John Carver,Newcastle,2,2,39,17,3,3,7,20,Saturday 31 January 2015,13,15,19,12,2,1,0,,Steve Bruce,Hull,0,4,0,0,0,0,Phil Dowd,0-3,7,2,2014-2015,5,3,5,8,23,20,10,11,The KC Stadium,1,4
0,0,34739,0,,Tony Pulis,West Brom,9,3,53,30,1,8,8,35,Monday 19 January 2015,12,11,15,12,1,0,0,,Roberto Martinez,Everton,3,4,0,1,0,0,Michael Oliver,0-0,4,0,2014-2015,2,4,0,4,10,21,2,8,Goodison Park,2,3
1,0,45596,2,"Santiago Cazorla (24 Pen),Olivier Giroud (67)",Arsène Wenger,Arsenal,5,2,50,12,3,16,7,27,Sunday 18 January 2015,5,12,13,5,0,2,0,,Manuel Pellegrini,Man City,0,2,1,0,0,0,Mike Dean,0-2,4,1,2014-2015,4,3,3,4,19,26,7,7,Etihad Stadium,3,3
0,2,34914,0,,Steve Bruce,Hull,4,3,53,30,7,4,15,20,Sunday 18 January 2015,14,5,6,15,0,0,3,"Andy Carroll (49),Morgan Amalfitano (69),Stewart Downing (72)",Sam Allardyce,West Ham,2,1,0,0,0,0,Martin Atkinson,3-0,3,3,2014-2015,3,7,3,6,13,39,6,13,Boleyn Ground,3,1
2,0,49307,2,"Eljero Elia (14, 62)",Ronald Koeman,Southampton,4,1,33,17,0,9,12,26,Saturday 17 January 2015,8,9,9,11,0,0,1,Yoan Gouffran (29),John Carver,Newcastle,3,1,0,0,0,0,Robert Madley,1-2,2,1,2014-2015,1,9,3,3,36,33,4,12,St. James' Park,2,0
2,0,39758,2,"Fabio Borini (24),Rickie Lambert (79)",Brendan Rodgers,Liverpool,4,2,42,15,5,9,6,20,Saturday 17 January 2015,11,13,14,16,2,0,0,,Paul Lambert,Aston Villa,5,1,0,0,0,0,Mark Clattenburg,0-2,4,3,2014-2015,5,7,5,4,23,25,10,11,Villa Park,1,1
2,2,17782,3,"Dwight Gayle (28, 87),Jason Puncheon (48)",Alan Pardew,Crystal Palace,3,2,63,46,7,5,19,16,Saturday 17 January 2015,20,10,10,21,0,0,2,"Ben Mee (12),Danny Ings (16)",Sean Dyche,Burnley,1,0,0,0,0,0,Phil Dowd,2-3,1,1,2014-2015,5,1,4,4,34,25,9,5,Turf Moor,3,1
1,0,31772,1,Bojan (63),Mark Hughes,Stoke,1,4,43,35,5,6,11,24,Saturday 17 January 2015,6,9,8,9,0,1,0,,Nigel Pearson,Leicester,3,0,0,0,0,0,Andre Marriner,0-1,4,2,2014-2015,6,3,3,3,28,26,9,6,King Power Stadium,0,1
1,0,18098,2,"Marouane Fellaini (58),James Wilson (90+4)",Louis van Gaal,Man Utd,4,3,41,41,3,3,14,16,Saturday 17 January 2015,10,12,13,12,1,0,0,,Harry Redknapp,QPR,2,1,0,0,0,0,Neil Swarbrick,0-2,4,5,2014-2015,2,10,7,4,25,23,9,14,Loftus Road Stadium,2,3
3,0,20785,5,"Oscar (1, 36),Diego Costa (20, 34),André Schürrle (79)",José Mourinho,Chelsea,5,2,10,29,2,1,5,6,Saturday 17 January 2015,13,9,9,16,0,1,0,,Garry Monk,Swansea,3,0,0,0,0,0,Jonathan Moss,0-5,0,6,2014-2015,8,6,11,0,14,12,19,6,Liberty Stadium,0,0
0,1,35973,1,Sebastian Larsson (31),Gus Poyet,Sunderland,11,2,42,16,6,6,8,32,Saturday 17 January 2015,8,14,16,12,0,0,2,"John O'Shea (3 OG),Christian Eriksen (88)",Mauricio Pochettino,Spurs,4,3,0,0,0,0,Chris Foy,2-1,6,3,2014-2015,2,8,5,7,18,20,7,15,White Hart Lane,2,1
0,0,75395,1,Dusan Tadic (69),Ronald Koeman,Southampton,2,3,32,26,5,3,17,28,Sunday 11 January 2015,10,9,9,12,0,0,0,,Louis van Gaal,Man Utd,2,2,0,0,0,0,Phil Dowd,0-1,0,0,2014-2015,5,8,1,0,21,29,6,8,Old Trafford,3,2
0,2,59956,0,,Mark Hughes,Stoke,1,1,22,21,1,9,19,17,Sunday 11 January 2015,11,11,14,12,1,1,3,"Laurent Koscielny (6),Alexis Sánchez (33, 49)",Arsène Wenger,Arsenal,2,4,0,0,0,0,Jonathan Moss,3-0,3,2,2014-2015,4,7,2,6,22,14,6,13,Emirates Stadium,3,0
1,0,24193,1,Harry Kane (49),Mauricio Pochettino,Spurs,6,1,30,38,6,4,10,17,Saturday 10 January 2015,14,9,13,13,0,0,2,"Dwight Gayle (69 Pen),Jason Puncheon (80)",Alan Pardew,Crystal Palace,1,4,0,1,0,0,Anthony Taylor,2-1,6,4,2014-2015,3,7,5,7,19,13,8,14,Selhurst Park,3,5
0,2,17523,1,Charlie Austin (33 Pen),Harry Redknapp,QPR,6,5,44,27,6,10,20,14,Saturday 10 January 2015,9,14,14,11,1,1,2,"Scott Arfield (12),Danny Ings (37)",Sean Dyche,Burnley,2,1,1,0,0,0,Andre Marriner,2-1,5,6,2014-2015,5,5,7,7,38,25,12,12,Turf Moor,2,2
0,2,41612,0,,John Carver,Newcastle,1,4,20,29,4,7,12,9,Saturday 10 January 2015,13,13,19,12,0,1,2,"Oscar (43),Diego Costa (59)",José Mourinho,Chelsea,0,7,0,0,0,0,Roger East,2-0,2,4,2014-2015,2,3,5,5,19,21,7,8,Stamford Bridge,3,2
0,1,39499,1,Fernandinho (74),Manuel Pellegrini,Man City,3,4,25,37,9,4,14,14,Saturday 10 January 2015,10,9,11,8,0,0,1,Steven Naismith (78),Roberto Martinez,Everton,1,3,0,0,0,0,Martin Atkinson,1-1,3,1,2014-2015,11,4,2,4,22,21,13,8,Goodison Park,2,1
0,0,31728,0,,Paul Lambert,Aston Villa,3,5,37,36,6,6,16,21,Saturday 10 January 2015,6,18,18,12,0,2,1,Paul Konchesky (45+1),Nigel Pearson,Leicester,6,2,0,0,1,1,Michael Oliver,1-0,2,1,2014-2015,6,5,1,3,23,24,7,8,King Power Stadium,1,1
1,0,20745,1,Andy Carroll (43),Sam Allardyce,West Ham,11,1,25,35,5,4,22,14,Saturday 10 January 2015,7,9,10,7,0,0,1,Mark Noble (74 OG),Garry Monk,Swansea,1,2,0,0,0,0,Mike Dean,1-1,3,3,2014-2015,5,5,6,3,17,19,11,8,Liberty Stadium,1,0
0,1,24818,0,,Steve Bruce,Hull,1,3,39,20,2,5,21,13,Saturday 10 January 2015,13,5,7,15,0,0,1,Saido Berahino (78),Tony Pulis,West Brom,2,2,0,0,0,0,Neil Swarbrick,1-0,2,2,2014-2015,7,5,2,3,9,25,9,8,The Hawthorns,0,1
1,0,45369,1,Lazar Markovic (8),Brendan Rodgers,Liverpool,2,7,28,14,6,6,8,14,Saturday 10 January 2015,11,12,12,10,1,2,0,,Gus Poyet,Sunderland,0,2,0,0,0,1,Craig Pawson,0-1,1,3,2014-2015,10,2,4,1,21,27,14,3,Stadium of Light,4,1
3,3,35903,3,"Diego Costa (18),Eden Hazard (61),John Terry (87)",José Mourinho,Chelsea,1,3,14,33,3,5,10,13,Thursday 1 January 2015,10,14,14,9,0,0,5,"Harry Kane (30, 52),Danny Rose (44),Andros Townsend (45+4 Pen),Nacer Chadli (78)",Mauricio Pochettino,Spurs,0,1,0,1,0,0,Phil Dowd,5-3,3,4,2014-2015,9,2,7,8,32,23,16,10,White Hart Lane,1,3
0,0,29047,0,,Keith Millen,Crystal Palace,4,2,37,14,2,5,7,14,Thursday 1 January 2015,12,11,12,12,0,0,0,,Paul Lambert,Aston Villa,3,1,0,0,0,0,Robert Madley,0-0,3,0,2014-2015,4,7,0,3,21,18,4,10,Villa Park,1,1
0,2,23865,0,,Roberto Martinez,Everton,3,1,31,44,8,4,11,21,Thursday 1 January 2015,15,16,15,14,0,2,2,"Ahmed Elmohamady (33),Nikica Jelavic (43)",Steve Bruce,Hull,1,2,0,0,1,0,Kevin Friend,2-0,3,3,2014-2015,5,6,3,5,21,9,8,11,The KC Stadium,3,3
2,0,44720,2,"David Nugent (58),Jeffrey Schlupp (60)",Nigel Pearson,Leicester,1,5,21,37,5,4,14,9,Thursday 1 January 2015,10,13,11,9,2,0,2,"Steven Gerrard (17 Pen, 40 Pen)",Brendan Rodgers,Liverpool,1,2,0,2,0,0,Mike Jones,2-2,4,1,2014-2015,8,9,3,6,30,20,11,15,Anfield,2,2
1,3,45367,2,"Jack Rodwell (68),Adam Johnson (71 Pen)",Gus Poyet,Sunderland,8,0,16,23,4,10,5,17,Thursday 1 January 2015,7,14,13,10,0,2,3,"Yaya Touré (57),Stevan Jovetic (66),Frank Lampard (73)",Manuel Pellegrini,Man City,3,1,1,0,0,0,Roger East,3-2,9,2,2014-2015,0,11,4,12,14,13,4,23,Etihad Stadium,3,2
1,3,51761,3,"Paul Dummett (19 OG),Danny Ings (66),George Boyd (86)",Sean Dyche,Burnley,3,3,47,47,5,5,9,19,Thursday 1 January 2015,13,12,11,12,0,0,3,"Steven Taylor (15),Jack Colback (26),Moussa Sissoko (78)",John Carver,Newcastle,0,0,0,0,0,0,Mike Dean,3-3,1,2,2014-2015,8,3,4,5,24,30,12,8,St. James' Park,4,2
1,0,17729,1,Wilfried Bony (90+2),Garry Monk,Swansea,10,8,43,28,9,4,20,18,Thursday 1 January 2015,5,22,25,8,0,2,1,Leroy Fer (20),Harry Redknapp,QPR,3,3,0,0,1,0,Anthony Taylor,1-1,5,4,2014-2015,11,8,6,6,23,22,17,14,Loftus Road Stadium,0,4
0,1,31492,0,,Arsène Wenger,Arsenal,2,1,11,35,7,2,24,21,Thursday 1 January 2015,7,14,14,8,0,1,2,"Sadio Mané (34),Dusan Tadic (56)",Ronald Koeman,Southampton,1,1,0,0,0,0,Craig Pawson,2-0,3,6,2014-2015,4,5,6,6,30,19,10,11,St. Mary's Stadium,1,2
1,1,34914,1,Saido Berahino (42),Rob Kelly,West Brom,2,3,27,41,1,0,13,25,Thursday 1 January 2015,13,6,11,11,0,0,1,Diafra Sakho (10),Sam Allardyce,West Ham,0,6,0,0,0,0,Jonathan Moss,1-1,2,2,2014-2015,8,3,3,3,13,31,11,6,Boleyn Ground,0,1
1,1,27203,1,Falcao (26),Louis van Gaal,Man Utd,3,0,49,25,7,11,20,15,Thursday 1 January 2015,12,8,9,13,0,0,1,Ryan Shawcross (2),Mark Hughes,Stoke,2,2,0,0,0,0,Michael Oliver,1-1,1,1,2014-2015,4,5,2,2,22,23,6,7,Britannia Stadium,0,0
0,2,44714,1,Gylfi Sigurdsson (52),Garry Monk,Swansea,2,2,20,21,3,6,18,5,Monday 29 December 2014,5,8,10,6,0,0,4,"Alberto Moreno (33),Adam Lallana (51, 61),Jonjo Shelvey (69 OG)",Brendan Rodgers,Liverpool,1,2,0,0,0,0,Andre Marriner,4-1,8,3,2014-2015,5,7,5,11,17,23,10,18,Anfield,0,1
2,2,52313,2,"Arouna Koné (5),Kevin Mirallas (84)",Roberto Martinez,Everton,3,1,43,16,3,8,13,22,Sunday 28 December 2014,8,13,14,10,0,0,3,"Papiss Demba Cissé (34),Ayoze Pérez (51),Jack Colback (68)",Alan Pardew,Newcastle,2,2,0,0,0,0,Craig Pawson,3-2,3,0,2014-2015,6,4,2,6,19,22,8,10,St. James' Park,2,2
0,0,35436,0,,Gus Poyet,Sunderland,3,5,27,42,4,4,23,23,Sunday 28 December 2014,11,4,4,15,2,0,0,,Paul Lambert,Aston Villa,4,0,0,0,0,1,Martin Atkinson,0-0,3,3,2014-2015,5,9,3,2,26,12,8,11,Villa Park,4,1
1,0,23809,1,Riyad Mahrez (32),Nigel Pearson,Leicester,7,0,46,34,1,7,6,24,Sunday 28 December 2014,12,12,14,12,0,3,0,,Steve Bruce,Hull,1,2,0,0,1,1,Phil Dowd,0-1,5,1,2014-2015,2,7,2,5,24,32,4,12,The KC Stadium,1,0
2,2,45608,2,"George Boyd (47),Ashley Barnes (81)",Sean Dyche,Burnley,6,3,45,28,3,10,10,19,Sunday 28 December 2014,9,18,20,12,0,2,2,"David Silva (23),Fernandinho (33)",Manuel Pellegrini,Man City,3,3,0,0,0,0,Kevin Friend,2-2,4,1,2014-2015,5,5,3,6,19,27,8,11,Etihad Stadium,1,4
0,0,18011,0,,Keith Millen,Crystal Palace,6,1,63,31,4,9,12,19,Sunday 28 December 2014,17,11,12,16,0,2,0,,Harry Redknapp,QPR,0,1,0,0,0,0,Mike Jones,0-0,2,3,2014-2015,6,2,3,3,26,27,9,5,Loftus Road Stadium,1,2
0,2,27070,0,,Alan Irvine,West Brom,3,4,16,35,3,5,16,18,Sunday 28 December 2014,14,11,15,17,1,0,2,"Mame Biram Diouf (51, 66)",Mark Hughes,Stoke,4,4,0,0,0,0,Roger East,2-0,2,4,2014-2015,7,6,4,3,19,20,11,9,Britannia Stadium,2,0
1,1,34977,2,"Santiago Cazorla (41 Pen),Danny Welbeck (44)",Arsène Wenger,Arsenal,1,6,54,37,8,7,10,34,Sunday 28 December 2014,13,12,12,14,0,0,1,Cheikhou Kouyaté (54),Sam Allardyce,West Ham,1,2,1,0,0,0,Neil Swarbrick,1-2,3,5,2014-2015,8,9,7,4,23,21,15,13,Boleyn Ground,3,3
1,1,31641,1,Eden Hazard (45+1),José Mourinho,Chelsea,1,4,13,41,6,4,33,10,Sunday 28 December 2014,14,23,24,17,1,0,1,Sadio Mané (17),Ronald Koeman,Southampton,3,1,0,0,0,1,Anthony Taylor,1-1,0,0,2014-2015,2,7,1,1,19,13,3,8,St. Mary's Stadium,2,2
0,0,35711,0,,Louis Van Gaal,Man Utd,2,2,35,27,6,3,15,15,Sunday 28 December 2014,19,11,11,24,1,0,0,,Mauricio Pochettino,Spurs,6,1,0,0,0,0,Jonathan Moss,0-0,4,5,2014-2015,2,3,5,4,26,32,7,7,White Hart Lane,4,2
0,2,59947,1,Charlie Austin (79 Pen),Harry Redknapp,QPR,3,8,20,19,2,6,16,9,Friday 26 December 2014,15,6,7,12,0,0,2,"Alexis Sánchez (37),Tomas Rosicky (65)",Arsène Wenger,Arsenal,0,3,1,1,0,1,Martin Atkinson,2-1,3,1,2014-2015,6,6,2,5,17,18,8,11,Emirates Stadium,4,1
1,0,21335,1,Raheem Sterling (62),Brendan Rodgers,Liverpool,4,5,56,29,2,8,5,22,Friday 26 December 2014,5,7,7,9,0,2,0,,Sean Dyche,Burnley,4,0,0,0,0,0,Anthony Taylor,0-1,0,2,2014-2015,2,12,3,0,27,36,5,12,Turf Moor,1,0
3,1,24565,3,"Sadio Mané (17),Ryan Bertrand (48),Toby Alderweireld (53)",Ronald Koeman,Southampton,4,2,47,20,4,8,12,22,Friday 26 December 2014,10,15,17,12,0,1,1,Scott Dann (86),Neil Warnock,Crystal Palace,2,2,0,0,0,0,Mike Dean,1-3,3,3,2014-2015,5,4,6,4,20,32,11,8,Selhurst Park,0,1
0,0,39166,1,Bojan (38 Pen),Mark Hughes,Stoke,6,5,53,22,3,9,16,19,Friday 26 December 2014,15,9,11,16,0,0,0,,Roberto Martinez,Everton,3,3,1,0,0,0,Lee Mason,0-1,4,1,2014-2015,5,5,2,5,25,24,7,10,Goodison Park,3,2
1,1,31870,2,"Harry Kane (1),Christian Eriksen (71)",Mauricio Pochettino,Spurs,6,1,44,30,1,11,9,29,Friday 26 December 2014,14,10,9,15,1,0,1,Leonardo Ulloa (48),Nigel Pearson,Leicester,3,0,0,0,0,0,Neil Swarbrick,1-2,5,1,2014-2015,4,10,3,6,33,24,7,16,King Power Stadium,2,1
0,3,75318,1,Papiss Demba Cissé (87 Pen),Alan Pardew,Newcastle,1,2,23,23,5,4,12,12,Friday 26 December 2014,9,16,19,9,0,0,3,"Wayne Rooney (23, 36),Robin van Persie (53)",Louis Van Gaal,Man Utd,1,4,1,0,0,0,Mike Jones,3-1,1,3,2014-2015,2,4,4,4,16,17,6,8,Old Trafford,2,1
3,0,44817,3,"Gastón Ramírez (32),James Chester (51),Nikica Jelavic (90+6)",Steve Bruce,Hull,6,4,41,19,4,10,18,17,Friday 26 December 2014,6,12,11,6,0,0,1,Adam Johnson (1),Gus Poyet,Sunderland,0,0,0,0,0,0,Andre Marriner,1-3,1,2,2014-2015,4,3,5,3,24,21,9,6,Stadium of Light,2,4
0,0,20683,0,,Paul Lambert,Aston Villa,2,1,22,26,0,4,21,14,Friday 26 December 2014,12,17,18,12,0,0,1,Gylfi Sigurdsson (13),Garry Monk,Swansea,2,3,0,0,0,0,Roger East,1-0,1,3,2014-2015,7,3,3,2,13,11,10,5,Liberty Stadium,4,1
1,1,26040,3,"Fernando (8),Yaya Touré (13 Pen),David Silva (34)",Manuel Pellegrini,Man City,6,2,25,17,6,10,4,13,Friday 26 December 2014,9,5,7,11,0,0,1,Brown Ideye (87),Alan Irvine,West Brom,4,4,1,0,0,0,Mark Clattenburg,1-3,5,2,2014-2015,2,6,5,6,20,20,7,12,The Hawthorns,1,0
0,2,41589,0,,Sam Allardyce,West Ham,6,0,31,19,6,8,16,8,Friday 26 December 2014,14,8,7,12,1,0,2,"John Terry (31),Diego Costa (62)",José Mourinho,Chelsea,2,1,0,0,0,0,Michael Oliver,2-0,7,0,2014-2015,6,13,0,9,10,30,6,22,Stamford Bridge,3,0
2,0,27550,2,"John Terry (2),Cesc Fàbregas (78)",José Mourinho,Chelsea,7,4,37,20,5,6,9,27,Monday 22 December 2014,4,11,11,5,0,0,0,,Mark Hughes,Stoke,2,1,0,0,0,0,Neil Swarbrick,0-2,2,4,2014-2015,5,4,6,2,27,30,11,6,Britannia Stadium,0,3
2,2,44703,2,"Mathieu Debuchy (45+2),Olivier Giroud (64)",Arsène Wenger,Arsenal,4,1,21,23,6,10,7,12,Sunday 21 December 2014,14,6,6,14,0,0,2,"Philippe Coutinho (45),Martin Skrtel (90+7)",Brendan Rodgers,Liverpool,1,0,0,0,0,1,Michael Oliver,2-2,8,1,2014-2015,3,13,3,10,21,26,6,23,Anfield,3,0
1,0,52315,1,Adam Johnson (90),Gus Poyet,Sunderland,0,2,21,16,1,7,14,22,Sunday 21 December 2014,15,15,16,18,0,0,0,,Alan Pardew,Newcastle,4,1,0,0,0,0,Anthony Taylor,0-1,7,2,2014-2015,11,7,3,7,20,24,14,14,St. James' Park,4,4
1,0,41273,1,Falcao (53),Louis Van Gaal,Man Utd,4,3,9,32,9,3,25,4,Saturday 20 December 2014,10,9,11,12,0,0,1,Christian Benteke (18),Paul Lambert,Aston Villa,2,2,0,0,0,1,Lee Mason,1-1,3,8,2014-2015,3,2,9,4,21,15,12,6,Villa Park,1,1
1,0,21913,1,Ki Sung-yueng (15),Garry Monk,Swansea,2,3,67,12,5,4,9,17,Saturday 20 December 2014,16,14,15,19,0,1,0,,Steve Bruce,Hull,4,3,0,0,0,0,Mark Clattenburg,0-1,3,2,2014-2015,6,6,3,3,26,32,9,9,The KC Stadium,2,2
2,2,17560,2,"Joleon Lescott (10),Silvestre Varela (20)",Alan Irvine,West Brom,7,4,30,64,11,5,18,11,Saturday 20 December 2014,8,16,19,8,0,2,3,"Charlie Austin (24 Pen, 48, 86)",Harry Redknapp,QPR,1,4,0,1,0,0,Craig Pawson,3-2,4,5,2014-2015,6,2,6,7,31,21,12,9,Loftus Road Stadium,0,1
0,2,31475,0,,Roberto Martinez,Everton,1,2,21,27,6,4,18,17,Saturday 20 December 2014,10,11,14,12,0,1,3,"Romelu Lukaku (38 OG),Graziano Pellè (65),Maya Yoshida (82)",Ronald Koeman,Southampton,2,4,0,0,0,0,Jonathan Moss,3-0,1,4,2014-2015,7,6,5,3,36,18,12,9,St. Mary's Stadium,1,1
1,2,35681,1,Ashley Barnes (27),Sean Dyche,Burnley,6,0,31,25,6,9,11,12,Saturday 20 December 2014,8,9,10,14,1,1,2,"Harry Kane (21),Erik Lamela (35)",Mauricio Pochettino,Spurs,6,2,0,0,0,0,Mike Jones,2-1,5,4,2014-2015,4,11,5,6,22,23,9,17,White Hart Lane,0,1
0,1,34977,0,,Nigel Pearson,Leicester,3,4,42,52,4,9,21,13,Saturday 20 December 2014,17,8,10,17,0,3,2,"Andy Carroll (24),Stewart Downing (56)",Sam Allardyce,West Ham,1,3,0,0,0,0,Martin Atkinson,2-0,0,4,2014-2015,2,5,4,2,28,35,6,7,Boleyn Ground,3,0
0,3,45302,0,,Neil Warnock,Crystal Palace,4,1,20,30,6,8,12,20,Saturday 20 December 2014,5,17,20,6,0,1,3,"David Silva (49, 61),Yaya Touré (81)",Manuel Pellegrini,Man City,1,3,0,0,0,0,Phil Dowd,3-0,0,1,2014-2015,4,8,1,3,13,11,5,11,Etihad Stadium,1,2
0,1,34035,1,Bobby Zamora (80),Harry Redknapp,QPR,4,4,22,35,8,1,14,7,Monday 15 December 2014,12,11,14,14,0,1,3,"Ross Barkley (33),Kevin Mirallas (43),Nedum Onuoha (53 OG)",Roberto Martinez,Everton,4,4,0,0,0,0,Neil Swarbrick,3-1,3,3,2014-2015,9,4,5,5,28,12,14,9,Goodison Park,1,1
2,0,20650,2,"Harry Kane (4),Christian Eriksen (89)",Mauricio Pochettino,Spurs,6,3,33,35,9,7,10,28,Sunday 14 December 2014,17,7,12,17,4,0,1,Wilfried Bony (48),Garry Monk,Swansea,0,5,0,0,0,0,Robert Madley,1-2,2,2,2014-2015,3,5,4,3,22,26,7,8,Liberty Stadium,4,3
0,3,75331,0,,Brendan Rodgers,Liverpool,2,6,21,20,7,2,9,14,Sunday 14 December 2014,14,13,13,15,1,0,3,"Wayne Rooney (12),Juan Mata (40),Robin van Persie (71)",Louis Van Gaal,Man Utd,2,1,0,0,0,0,Martin Atkinson,3-0,3,8,2014-2015,4,3,9,6,25,17,13,9,Old Trafford,3,4
1,3,59949,1,Ayoze Pérez (63),Alan Pardew,Newcastle,5,3,24,25,6,9,23,12,Saturday 13 December 2014,15,14,17,14,0,1,4,"Olivier Giroud (15, 58),Santiago Cazorla (54, 88 Pen)",Arsène Wenger,Arsenal,1,3,0,1,0,0,Lee Mason,4-1,0,3,2014-2015,2,8,4,4,20,22,6,12,Emirates Stadium,2,2
0,1,17287,0,,Ronald Koeman,Southampton,2,1,16,39,4,2,30,13,Saturday 13 December 2014,11,15,15,12,0,1,1,Ashley Barnes (73),Sean Dyche,Burnley,2,2,1,0,0,0,Mark Clattenburg,1-0,2,4,2014-2015,10,3,4,2,33,40,14,5,Turf Moor,3,1
0,2,41626,0,,Steve Bruce,Hull,5,2,44,19,4,5,13,14,Saturday 13 December 2014,13,13,11,14,1,0,2,"Eden Hazard (7),Diego Costa (68)",José Mourinho,Chelsea,1,0,0,0,1,0,Chris Foy,2-0,1,0,2014-2015,6,3,0,3,11,25,6,6,Stamford Bridge,3,3
0,1,23038,1,Peter Crouch (13),Mark Hughes,Stoke,5,4,44,31,8,9,9,16,Saturday 13 December 2014,11,12,13,11,0,0,1,James McArthur (11),Neil Warnock,Crystal Palace,0,1,0,0,0,0,Kevin Friend,1-1,3,2,2014-2015,0,3,3,3,28,27,3,6,Selhurst Park,0,2
1,0,31643,1,Frank Lampard (40),Manuel Pellegrini,Man City,3,1,46,15,2,8,4,17,Saturday 13 December 2014,13,15,17,20,1,0,0,,Nigel Pearson,Leicester,9,2,0,0,0,0,Jonathan Moss,0-1,1,3,2014-2015,4,3,4,1,22,37,8,4,King Power Stadium,2,0
1,0,41694,1,Stewart Downing (29),Sam Allardyce,West Ham,5,5,32,26,8,6,23,28,Saturday 13 December 2014,18,11,12,16,1,1,1,Jordi Gómez (22 Pen),Gus Poyet,Sunderland,1,2,0,1,0,0,Phil Dowd,1-1,3,6,2014-2015,8,4,7,4,14,17,15,8,Stadium of Light,2,2
0,0,24684,0,,Paul Lambert,Aston Villa,2,2,33,22,2,4,11,30,Saturday 13 December 2014,12,17,18,14,1,1,1,Craig Gardner (72),Alan Irvine,West Brom,2,1,0,0,1,0,Mike Dean,1-0,4,2,2014-2015,3,6,2,5,25,31,5,11,The Hawthorns,2,4
1,0,31420,2,"Robin van Persie (12, 71)",Louis Van Gaal,Man Utd,3,0,33,10,1,5,10,12,Monday 8 December 2014,9,12,16,9,1,1,1,Graziano Pellè (31),Ronald Koeman,Southampton,1,4,0,0,0,0,Kevin Friend,1-2,3,0,2014-2015,1,8,2,4,18,28,3,12,St. Mary's Stadium,1,2
0,2,27692,1,Leonardo Ulloa (13),Nigel Pearson,Leicester,4,1,24,44,5,5,18,13,Sunday 7 December 2014,14,9,15,14,0,1,2,"Ciaran Clark (17),Alan Hutton (71)",Paul Lambert,Aston Villa,1,6,0,0,1,0,Craig Pawson,2-1,5,3,2014-2015,5,5,4,7,22,21,9,12,Villa Park,4,4
1,3,34125,1,Wilfried Bony (19),Garry Monk,Swansea,5,5,52,29,4,7,10,28,Sunday 7 December 2014,18,11,14,19,2,0,3,"Andy Carroll (41, 66),Diafra Sakho (87)",Sam Allardyce,West Ham,1,3,0,0,1,0,Chris Foy,3-1,4,1,2014-2015,4,3,2,7,22,23,6,10,Boleyn Ground,1,0
0,0,45603,0,,Roberto Martinez,Everton,12,5,38,27,7,11,13,22,Saturday 6 December 2014,11,8,8,14,0,1,1,Yaya Touré (24 Pen),Manuel Pellegrini,Man City,4,2,0,1,0,0,Andre Marriner,1-0,2,2,2014-2015,2,4,2,3,19,15,4,7,Etihad Stadium,3,3
0,0,23279,0,,Alan Irvine,West Brom,3,2,29,21,2,3,6,22,Saturday 6 December 2014,16,10,10,17,1,1,0,,Steve Bruce,Hull,1,2,1,0,0,0,Michael Oliver,0-0,2,3,2014-2015,1,7,3,2,22,26,4,9,The KC Stadium,1,1
0,0,44716,0,,Gus Poyet,Sunderland,7,2,38,32,7,5,11,25,Saturday 6 December 2014,15,12,13,15,1,1,0,,Brendan Rodgers,Liverpool,2,1,0,0,0,0,Neil Swarbrick,0-0,3,1,2014-2015,4,6,1,2,26,21,5,8,Anfield,3,1
0,2,17785,0,,Sean Dyche,Burnley,4,5,41,68,11,3,19,16,Saturday 6 December 2014,12,12,13,14,1,1,2,"Leroy Fer (51),Charlie Austin (74)",Harry Redknapp,QPR,2,2,0,0,0,1,Jonathan Moss,2-0,3,3,2014-2015,7,1,3,6,25,22,10,7,Loftus Road Stadium,1,1
1,2,27367,2,"Santiago Cazorla (68 Pen),Aaron Ramsey (70)",Arsène Wenger,Arsenal,3,3,10,25,9,3,19,20,Saturday 6 December 2014,14,17,18,17,1,2,3,"Peter Crouch (1),Bojan (35),Jonathan Walters (45)",Mark Hughes,Stoke,3,3,1,0,1,0,Anthony Taylor,3-2,1,4,2014-2015,5,6,6,4,18,17,11,10,Britannia Stadium,2,3
